replicate	comparison	metric	estimate
210	same_label_same_identifier	any_shared_marker	0.4475806451612903
210	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
210	same_identifier_different_label	any_shared_marker	0.46774193548387094
210	different_identifier_matched_control	any_shared_marker	0.016129032258064516
210	same_label_same_identifier	marker_jaccard	0.09516184979894657
210	same_label_no_accepted_identifier	marker_jaccard	0.13742288680012982
210	same_identifier_different_label	marker_jaccard	0.085070628230614
210	different_identifier_matched_control	marker_jaccard	0.001880428039702233
211	same_label_same_identifier	any_shared_marker	0.4959677419354839
211	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
211	same_identifier_different_label	any_shared_marker	0.3790322580645161
211	different_identifier_matched_control	any_shared_marker	0.020161290322580645
211	same_label_same_identifier	marker_jaccard	0.12347486415813969
211	same_label_no_accepted_identifier	marker_jaccard	0.12905806327364414
211	same_identifier_different_label	marker_jaccard	0.07507769448293641
211	different_identifier_matched_control	marker_jaccard	0.003067687241074338
212	same_label_same_identifier	any_shared_marker	0.4959677419354839
212	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
212	same_identifier_different_label	any_shared_marker	0.5120967741935484
212	different_identifier_matched_control	any_shared_marker	0.012096774193548387
212	same_label_same_identifier	marker_jaccard	0.10981005534186399
212	same_label_no_accepted_identifier	marker_jaccard	0.13579097421142164
212	same_identifier_different_label	marker_jaccard	0.0914687160299115
212	different_identifier_matched_control	marker_jaccard	0.001466704395397095
213	same_label_same_identifier	any_shared_marker	0.41935483870967744
213	same_label_no_accepted_identifier	any_shared_marker	0.5241935483870968
213	same_identifier_different_label	any_shared_marker	0.43951612903225806
213	different_identifier_matched_control	any_shared_marker	0.024193548387096774
213	same_label_same_identifier	marker_jaccard	0.09596205344654235
213	same_label_no_accepted_identifier	marker_jaccard	0.13701788399010137
213	same_identifier_different_label	marker_jaccard	0.0792634001303356
213	different_identifier_matched_control	marker_jaccard	0.002800179211469534
214	same_label_same_identifier	any_shared_marker	0.4637096774193548
214	same_label_no_accepted_identifier	any_shared_marker	0.6169354838709677
214	same_identifier_different_label	any_shared_marker	0.5040322580645161
214	different_identifier_matched_control	any_shared_marker	0.024193548387096774
214	same_label_same_identifier	marker_jaccard	0.11157668496378172
214	same_label_no_accepted_identifier	marker_jaccard	0.1439746990978827
214	same_identifier_different_label	marker_jaccard	0.09099037690119284
214	different_identifier_matched_control	marker_jaccard	0.0037090373783922174
215	same_label_same_identifier	any_shared_marker	0.5161290322580645
215	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
215	same_identifier_different_label	any_shared_marker	0.49193548387096775
215	different_identifier_matched_control	any_shared_marker	0.016129032258064516
215	same_label_same_identifier	marker_jaccard	0.11876704165010617
215	same_label_no_accepted_identifier	marker_jaccard	0.13256063525869027
215	same_identifier_different_label	marker_jaccard	0.09257033618395098
215	different_identifier_matched_control	marker_jaccard	0.0029681899641577063
216	same_label_same_identifier	any_shared_marker	0.45161290322580644
216	same_label_no_accepted_identifier	any_shared_marker	0.5040322580645161
216	same_identifier_different_label	any_shared_marker	0.43548387096774194
216	different_identifier_matched_control	any_shared_marker	0.020161290322580645
216	same_label_same_identifier	marker_jaccard	0.11915114767219533
216	same_label_no_accepted_identifier	marker_jaccard	0.11975672933621213
216	same_identifier_different_label	marker_jaccard	0.08821960179289402
216	different_identifier_matched_control	marker_jaccard	0.003387707722385142
217	same_label_same_identifier	any_shared_marker	0.5604838709677419
217	same_label_no_accepted_identifier	any_shared_marker	0.6008064516129032
217	same_identifier_different_label	any_shared_marker	0.41935483870967744
217	different_identifier_matched_control	any_shared_marker	0.012096774193548387
217	same_label_same_identifier	marker_jaccard	0.14803282514976063
217	same_label_no_accepted_identifier	marker_jaccard	0.15988117685395598
217	same_identifier_different_label	marker_jaccard	0.07739009981953529
217	different_identifier_matched_control	marker_jaccard	0.0013063509861422574
218	same_label_same_identifier	any_shared_marker	0.39919354838709675
218	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
218	same_identifier_different_label	any_shared_marker	0.4435483870967742
218	different_identifier_matched_control	any_shared_marker	0.004032258064516129
218	same_label_same_identifier	marker_jaccard	0.09987718168692278
218	same_label_no_accepted_identifier	marker_jaccard	0.13560821490185193
218	same_identifier_different_label	marker_jaccard	0.08733415540815921
218	different_identifier_matched_control	marker_jaccard	0.0020161290322580645
219	same_label_same_identifier	any_shared_marker	0.5403225806451613
219	same_label_no_accepted_identifier	any_shared_marker	0.5241935483870968
219	same_identifier_different_label	any_shared_marker	0.39919354838709675
219	different_identifier_matched_control	any_shared_marker	0.008064516129032258
219	same_label_same_identifier	marker_jaccard	0.12899901150191398
219	same_label_no_accepted_identifier	marker_jaccard	0.13513389002396636
219	same_identifier_different_label	marker_jaccard	0.07332221759107432
219	different_identifier_matched_control	marker_jaccard	0.0007360471070148489
220	same_label_same_identifier	any_shared_marker	0.5
220	same_label_no_accepted_identifier	any_shared_marker	0.5120967741935484
220	same_identifier_different_label	any_shared_marker	0.46774193548387094
220	different_identifier_matched_control	any_shared_marker	0.008064516129032258
220	same_label_same_identifier	marker_jaccard	0.12497418716274421
220	same_label_no_accepted_identifier	marker_jaccard	0.1446157460440455
220	same_identifier_different_label	marker_jaccard	0.08338679788217265
220	different_identifier_matched_control	marker_jaccard	0.0006048387096774195
221	same_label_same_identifier	any_shared_marker	0.49193548387096775
221	same_label_no_accepted_identifier	any_shared_marker	0.4596774193548387
221	same_identifier_different_label	any_shared_marker	0.4153225806451613
221	different_identifier_matched_control	any_shared_marker	0.012096774193548387
221	same_label_same_identifier	marker_jaccard	0.11109935091789931
221	same_label_no_accepted_identifier	marker_jaccard	0.11079577443429436
221	same_identifier_different_label	marker_jaccard	0.0764538138174286
221	different_identifier_matched_control	marker_jaccard	0.001220288624787776
222	same_label_same_identifier	any_shared_marker	0.4798387096774194
222	same_label_no_accepted_identifier	any_shared_marker	0.5040322580645161
222	same_identifier_different_label	any_shared_marker	0.4274193548387097
222	different_identifier_matched_control	any_shared_marker	0.012096774193548387
222	same_label_same_identifier	marker_jaccard	0.10849462806590417
222	same_label_no_accepted_identifier	marker_jaccard	0.11733713581670611
222	same_identifier_different_label	marker_jaccard	0.0768610309940955
222	different_identifier_matched_control	marker_jaccard	0.001678815136476427
223	same_label_same_identifier	any_shared_marker	0.5040322580645161
223	same_label_no_accepted_identifier	any_shared_marker	0.5725806451612904
223	same_identifier_different_label	any_shared_marker	0.47580645161290325
223	different_identifier_matched_control	any_shared_marker	0.008064516129032258
223	same_label_same_identifier	marker_jaccard	0.11896161127245093
223	same_label_no_accepted_identifier	marker_jaccard	0.14025800884493958
223	same_identifier_different_label	marker_jaccard	0.08733757282144379
223	different_identifier_matched_control	marker_jaccard	0.0007025904203323558
224	same_label_same_identifier	any_shared_marker	0.4637096774193548
224	same_label_no_accepted_identifier	any_shared_marker	0.5483870967741935
224	same_identifier_different_label	any_shared_marker	0.4314516129032258
224	different_identifier_matched_control	any_shared_marker	0.020161290322580645
224	same_label_same_identifier	marker_jaccard	0.10964721480900448
224	same_label_no_accepted_identifier	marker_jaccard	0.15095207015810094
224	same_identifier_different_label	marker_jaccard	0.08507676239531078
224	different_identifier_matched_control	marker_jaccard	0.0036050307219662055
225	same_label_same_identifier	any_shared_marker	0.43951612903225806
225	same_label_no_accepted_identifier	any_shared_marker	0.5080645161290323
225	same_identifier_different_label	any_shared_marker	0.3467741935483871
225	different_identifier_matched_control	any_shared_marker	0.008064516129032258
225	same_label_same_identifier	marker_jaccard	0.09505715415441739
225	same_label_no_accepted_identifier	marker_jaccard	0.11845233670788438
225	same_identifier_different_label	marker_jaccard	0.07068697431600658
225	different_identifier_matched_control	marker_jaccard	0.000912058371735791
226	same_label_same_identifier	any_shared_marker	0.5241935483870968
226	same_label_no_accepted_identifier	any_shared_marker	0.6048387096774194
226	same_identifier_different_label	any_shared_marker	0.47580645161290325
226	different_identifier_matched_control	any_shared_marker	0.020161290322580645
226	same_label_same_identifier	marker_jaccard	0.11725278529714014
226	same_label_no_accepted_identifier	marker_jaccard	0.15724786352985318
226	same_identifier_different_label	marker_jaccard	0.09898361936134707
226	different_identifier_matched_control	marker_jaccard	0.003199509116409537
227	same_label_same_identifier	any_shared_marker	0.5282258064516129
227	same_label_no_accepted_identifier	any_shared_marker	0.5685483870967742
227	same_identifier_different_label	any_shared_marker	0.4717741935483871
227	different_identifier_matched_control	any_shared_marker	0.028225806451612902
227	same_label_same_identifier	marker_jaccard	0.11118386022136145
227	same_label_no_accepted_identifier	marker_jaccard	0.12113560010980186
227	same_identifier_different_label	marker_jaccard	0.08593222512518053
227	different_identifier_matched_control	marker_jaccard	0.004671952151790861
228	same_label_same_identifier	any_shared_marker	0.5
228	same_label_no_accepted_identifier	any_shared_marker	0.5
228	same_identifier_different_label	any_shared_marker	0.41935483870967744
228	different_identifier_matched_control	any_shared_marker	0.020161290322580645
228	same_label_same_identifier	marker_jaccard	0.11491389558611545
228	same_label_no_accepted_identifier	marker_jaccard	0.12370726798426632
228	same_identifier_different_label	marker_jaccard	0.07073479374831367
228	different_identifier_matched_control	marker_jaccard	0.0020609318996415767
229	same_label_same_identifier	any_shared_marker	0.4959677419354839
229	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
229	same_identifier_different_label	any_shared_marker	0.4879032258064516
229	different_identifier_matched_control	any_shared_marker	0.008064516129032258
229	same_label_same_identifier	marker_jaccard	0.11550471794052014
