paper_key	paper_id	collection	organism	source_sha256	manuscript	title	title_key	article_key
biorxiv:a83150af-6e3c-1014-8107-a71f7784ca4d	a83150af-6e3c-1014-8107-a71f7784ca4d	biorxiv	homo_sapiens	sha256:5a3d3a682ad0d91bbfd01a4baeab49bec9a263f8d70464032880ebbed1be5207	data/biorxiv/meca/a83150af-6e3c-1014-8107-a71f7784ca4d/manuscript.md	Single-cell multiome and enhancer connectome of human retinal pigment epithelium and choroid nominate pathogenic variants in age-related macular degeneration	single cell multiome and enhancer connectome of human retinal pigment epithelium and choroid nominate pathogenic variants in age related macular degeneration	title:single cell multiome and enhancer connectome of human retinal pigment epithelium and choroid nominate pathogenic variants in age related macular degeneration
biorxiv:a8b2566a-754a-1014-a881-e3d4c94690dd	a8b2566a-754a-1014-a881-e3d4c94690dd	biorxiv	homo_sapiens	sha256:1fac85181489ce683a364715e6f62c2bf7fbb93414f275ba967bf1da62d851e7	data/biorxiv/meca/a8b2566a-754a-1014-a881-e3d4c94690dd/manuscript.md	MALAT1 expression indicates cell quality in single-cell RNA sequencing data	malat1 expression indicates cell quality in single cell rna sequencing data	title:malat1 expression indicates cell quality in single cell rna sequencing data
biorxiv:a9567cc0-6e50-1014-9a45-a24404db0d1a	a9567cc0-6e50-1014-9a45-a24404db0d1a	biorxiv	homo_sapiens	sha256:5c00e803ff162fce283d3ccd17c6be09826d58590e6c97f6a8bbffe47baa35ce	data/biorxiv/meca/a9567cc0-6e50-1014-9a45-a24404db0d1a/manuscript.md	Intraductal Papillary Mucinous Neoplasm Cellular Plasticity linked with Repeat Element Dysregulation	intraductal papillary mucinous neoplasm cellular plasticity linked with repeat element dysregulation	title:intraductal papillary mucinous neoplasm cellular plasticity linked with repeat element dysregulation
biorxiv:a96dba70-6cf7-1014-a294-bf2ca6d364a0	a96dba70-6cf7-1014-a294-bf2ca6d364a0	biorxiv	homo_sapiens	sha256:49af07125ef3710fa570fb0e580c7190d4d7d1e74d4cd7759534d19dd38edde5	data/biorxiv/meca/a96dba70-6cf7-1014-a294-bf2ca6d364a0/manuscript.md	DIscBIO: a user-friendly pipeline for biomarker discovery in single-cell transcriptomics	discbio a user friendly pipeline for biomarker discovery in single cell transcriptomics	title:discbio a user friendly pipeline for biomarker discovery in single cell transcriptomics
biorxiv:a9b298c9-7797-1014-9b95-8bbbe23c746a	a9b298c9-7797-1014-9b95-8bbbe23c746a	biorxiv	homo_sapiens	sha256:95dd4547ad7a12cd291d4bf5fb5f34f5a286d616bd1b69e388f5dedb5321c642	data/biorxiv/meca/a9b298c9-7797-1014-9b95-8bbbe23c746a/manuscript.md	Resting natural killer cells promote the progress of colon cancer liver metastasis by elevating tumor-derived sSCF	resting natural killer cells promote the progress of colon cancer liver metastasis by elevating tumor derived sscf	title:resting natural killer cells promote the progress of colon cancer liver metastasis by elevating tumor derived sscf
biorxiv:a9d41bd1-6c94-1014-9c19-a7bbb123086e	a9d41bd1-6c94-1014-9c19-a7bbb123086e	biorxiv	homo_sapiens	sha256:d0b2af7deb9e4d87f8e73bef20ae84c7d737c43698f6f172847676767bc93a3d	data/biorxiv/meca/a9d41bd1-6c94-1014-9c19-a7bbb123086e/manuscript.md	scMuffin: an R package for disentangling solid tumor heterogeneity from single-cell expression data	scmuffin an r package for disentangling solid tumor heterogeneity from single cell expression data	title:scmuffin an r package for disentangling solid tumor heterogeneity from single cell expression data
biorxiv:a9e63798-7e41-1014-8db3-d72c224079f7	a9e63798-7e41-1014-8db3-d72c224079f7	biorxiv	homo_sapiens	sha256:0e48bf676b2620af20d0edef643b9268cd72332fda59ada4e8a3031cb8ee17a2	data/biorxiv/meca/a9e63798-7e41-1014-8db3-d72c224079f7/manuscript.md	De novo identification of universal cell mechanics gene signatures	de novo identification of universal cell mechanics gene signatures	title:de novo identification of universal cell mechanics gene signatures
biorxiv:aa6783e6-8652-1014-9d36-eae06eca00e9	aa6783e6-8652-1014-9d36-eae06eca00e9	biorxiv	homo_sapiens	sha256:c64a2fdce72c3736aa15e51e556c12707f783273d832dcf17a503fdad8a68471	data/biorxiv/meca/aa6783e6-8652-1014-9d36-eae06eca00e9/manuscript.md	Single cell RNA sequencing reveals limited effects of Lrrk2 genotype in a mouse model of acute CNS inflammation	single cell rna sequencing reveals limited effects of lrrk2 genotype in a mouse model of acute cns inflammation	title:single cell rna sequencing reveals limited effects of lrrk2 genotype in a mouse model of acute cns inflammation
biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	ab05f819-6c04-1014-81aa-9646e853264a	biorxiv	homo_sapiens	sha256:8df766264c9169115287502f0b74615e881011e0a6d6cc95b5b559ea501adb72	data/biorxiv/meca/ab05f819-6c04-1014-81aa-9646e853264a/manuscript.md	Massively parallel single-cell chromatin landscapes of human immune cell development and intratumoral T cell exhaustion	massively parallel single cell chromatin landscapes of human immune cell development and intratumoral t cell exhaustion	title:massively parallel single cell chromatin landscapes of human immune cell development and intratumoral t cell exhaustion
biorxiv:ab1249c9-7081-1014-97e4-c7a4d3b4b4a7	ab1249c9-7081-1014-97e4-c7a4d3b4b4a7	biorxiv	homo_sapiens	sha256:d9ea326885e975d8eda9a4733124b8fa5bb7abec9ff60fe9ec62f18f58b5c7bb	data/biorxiv/meca/ab1249c9-7081-1014-97e4-c7a4d3b4b4a7/manuscript.md	Neuroinflammation in neuronopathic Gaucher disease: Role of microglia and NK cells	neuroinflammation in neuronopathic gaucher disease role of microglia and nk cells	title:neuroinflammation in neuronopathic gaucher disease role of microglia and nk cells
biorxiv:ab2a1489-7001-1014-b2bf-f5e47d205c33	ab2a1489-7001-1014-b2bf-f5e47d205c33	biorxiv	homo_sapiens	sha256:c256a6789603142079daa2268a4af90f18f438fc80685fd37b843642908a1e38	data/biorxiv/meca/ab2a1489-7001-1014-b2bf-f5e47d205c33/manuscript.md	Development of an Integrated Single-Cell and Spatial Transcriptomics Atlas of Healthy Human Skin Focusing on the Pilosebaceous Unit	development of an integrated single cell and spatial transcriptomics atlas of healthy human skin focusing on the pilosebaceous unit	title:development of an integrated single cell and spatial transcriptomics atlas of healthy human skin focusing on the pilosebaceous unit
biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	acd52af7-6c95-1014-8d0b-873ff14c4a57	biorxiv	homo_sapiens	sha256:2c36be379d4cae23234eee9073d3c41671285c5d14161f24abcfa1e66595f772	data/biorxiv/meca/acd52af7-6c95-1014-8d0b-873ff14c4a57/manuscript.md	Conservation and divergence of myelin proteome and oligodendrocyte transcriptome profiles between humans and mice	conservation and divergence of myelin proteome and oligodendrocyte transcriptome profiles between humans and mice	title:conservation and divergence of myelin proteome and oligodendrocyte transcriptome profiles between humans and mice
biorxiv:ad255d69-6ce2-1014-b940-f29fbd178fef	ad255d69-6ce2-1014-b940-f29fbd178fef	biorxiv	homo_sapiens	sha256:632d79266e97303833342aea31782c5b26410fad7ec00c5c616dbe6cf395e197	data/biorxiv/meca/ad255d69-6ce2-1014-b940-f29fbd178fef/manuscript.md	scWGBS-GPT: A Foundation Model for Capturing Long-Range CpG Dependencies in Single-Cell Whole-Genome Bisulfite Sequencing to Enhance Epigenetic Analysis	scwgbs gpt a foundation model for capturing long range cpg dependencies in single cell whole genome bisulfite sequencing to enhance epigenetic analysis	title:scwgbs gpt a foundation model for capturing long range cpg dependencies in single cell whole genome bisulfite sequencing to enhance epigenetic analysis
biorxiv:ad26cde3-7040-1014-a3a5-9f8011665a22	ad26cde3-7040-1014-a3a5-9f8011665a22	biorxiv	homo_sapiens	sha256:c8fc3841a735233d14042dee2919a523d964b2c490598c815229084a6210f955	data/biorxiv/meca/ad26cde3-7040-1014-a3a5-9f8011665a22/manuscript.md	Determining gene specificity from multivariate single-cell RNA sequencing data	determining gene specificity from multivariate single cell rna sequencing data	title:determining gene specificity from multivariate single cell rna sequencing data
biorxiv:ad9dbef1-6d08-1014-921e-aff09631e354	ad9dbef1-6d08-1014-921e-aff09631e354	biorxiv	homo_sapiens	sha256:f488d015185ad58ff1ba6f1ee3f5e9817752e146bc7ce0ba52f43719da124d4f	data/biorxiv/meca/ad9dbef1-6d08-1014-921e-aff09631e354/manuscript.md	A Meta-Analytic Single-Cell Atlas of Mouse Bone Marrow Hematopoietic Development	a meta analytic single cell atlas of mouse bone marrow hematopoietic development	title:a meta analytic single cell atlas of mouse bone marrow hematopoietic development
biorxiv:adeba2b2-6d82-1014-ba03-f0e2a347ff80	adeba2b2-6d82-1014-ba03-f0e2a347ff80	biorxiv	homo_sapiens	sha256:420077e33d1f9a5dc7b36a63b967beb43372ff46f513cda8f19ba437a23cb25f	data/biorxiv/meca/adeba2b2-6d82-1014-ba03-f0e2a347ff80/manuscript.md	Modeling gene x environment interactions in PTSD using glucocorticoid-induced transcriptomics in human neurons	modeling gene x environment interactions in ptsd using glucocorticoid induced transcriptomics in human neurons	title:modeling gene x environment interactions in ptsd using glucocorticoid induced transcriptomics in human neurons
biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	biorxiv	homo_sapiens	sha256:a2b4260b75ac7a186dd6386184c1879af0e5b3f0a308dd54f6e5fee8de749b5d	data/biorxiv/meca/ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada/manuscript.md	Antigen specificity of clonally-enriched CD8+ T cells in multiple sclerosis	antigen specificity of clonally enriched cd8 t cells in multiple sclerosis	title:antigen specificity of clonally enriched cd8 t cells in multiple sclerosis
biorxiv:ae94037e-6d11-1014-8c86-e625ada7cdce	ae94037e-6d11-1014-8c86-e625ada7cdce	biorxiv	homo_sapiens	sha256:5dc5049bc96f3057664307a7cfbd925f369825a1ecc31e5ab6ec884c2dcd78e3	data/biorxiv/meca/ae94037e-6d11-1014-8c86-e625ada7cdce/manuscript.md	A novel method to sort and enrich sensory neurons	a novel method to sort and enrich sensory neurons	title:a novel method to sort and enrich sensory neurons
biorxiv:af17714f-6bf6-1014-96a3-a7fbebd0b987	af17714f-6bf6-1014-96a3-a7fbebd0b987	biorxiv	homo_sapiens	sha256:737b61c33d452623e4667678a07980b3e2c816a29b5e27f42179d5d9cf0ac688	data/biorxiv/meca/af17714f-6bf6-1014-96a3-a7fbebd0b987/manuscript.md	Primary infection by E. multilocularis induces distinct patterns of crosstalk between hepatic regulatory T and natural killer T cells in mice	primary infection by e multilocularis induces distinct patterns of crosstalk between hepatic regulatory t and natural killer t cells in mice	title:primary infection by e multilocularis induces distinct patterns of crosstalk between hepatic regulatory t and natural killer t cells in mice
biorxiv:b01f00d1-6e6e-1014-8e4a-e846f4b1debe	b01f00d1-6e6e-1014-8e4a-e846f4b1debe	biorxiv	homo_sapiens	sha256:512946c707dd8820d50fac0fd86eb7364f56e4ecd06866dd80f89a6e2ead518d	data/biorxiv/meca/b01f00d1-6e6e-1014-8e4a-e846f4b1debe/manuscript.md	Early events marking lung fibroblast transition to profibrotic state in idiopathic pulmonary fibrosis	early events marking lung fibroblast transition to profibrotic state in idiopathic pulmonary fibrosis	title:early events marking lung fibroblast transition to profibrotic state in idiopathic pulmonary fibrosis
biorxiv:b2601a3d-6dde-1014-bfa1-c1e2dc6177e0	b2601a3d-6dde-1014-bfa1-c1e2dc6177e0	biorxiv	homo_sapiens	sha256:8a0e796d9c551e36d84cc6a64d7fb32c89c87b6bb192719e87f800e89afb072d	data/biorxiv/meca/b2601a3d-6dde-1014-bfa1-c1e2dc6177e0/manuscript.md	Chromato-kinetic fingerprinting enables multiomic digital counting of single disease biomarker molecules	chromato kinetic fingerprinting enables multiomic digital counting of single disease biomarker molecules	title:chromato kinetic fingerprinting enables multiomic digital counting of single disease biomarker molecules
biorxiv:b3c46a77-6efc-1014-8286-8d09058e5a4f	b3c46a77-6efc-1014-8286-8d09058e5a4f	biorxiv	homo_sapiens	sha256:d007ce6774460183219d893e523ce1a65c8cbdee03d6cd4a51e1ea7b785f3855	data/biorxiv/meca/b3c46a77-6efc-1014-8286-8d09058e5a4f/manuscript.md	Inferring single-cell protein levels and cell cycle behavior in heterogeneous cell populations	inferring single cell protein levels and cell cycle behavior in heterogeneous cell populations	title:inferring single cell protein levels and cell cycle behavior in heterogeneous cell populations
biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	b3e65ef0-6e38-1014-8f8f-a6ec49a73092	biorxiv	homo_sapiens	sha256:87a27b73a7247e83c2b11d3cab4ee4fc4fcc80cb871d797b410d104ad4028358	data/biorxiv/meca/b3e65ef0-6e38-1014-8f8f-a6ec49a73092/manuscript.md	Multi-omics analysis reveals key immunogenic signatures induced by oncolytic Zika virus infection of paediatric brain tumour cells	multi omics analysis reveals key immunogenic signatures induced by oncolytic zika virus infection of paediatric brain tumour cells	title:multi omics analysis reveals key immunogenic signatures induced by oncolytic zika virus infection of paediatric brain tumour cells
biorxiv:b3f99fdd-6e41-1014-95b1-f49c9e6687f9	b3f99fdd-6e41-1014-95b1-f49c9e6687f9	biorxiv	homo_sapiens	sha256:8758f58072ea89763d886fbbec762c0245a3907eff02a4de2e45428eb966cbe7	data/biorxiv/meca/b3f99fdd-6e41-1014-95b1-f49c9e6687f9/manuscript.md	Sfaira accelerates data and model reuse in single cell genomics	sfaira accelerates data and model reuse in single cell genomics	title:sfaira accelerates data and model reuse in single cell genomics
biorxiv:b4865554-70d4-1014-b98c-d54405b178ea	b4865554-70d4-1014-b98c-d54405b178ea	biorxiv	homo_sapiens	sha256:d03c2aff4c3b1a3391bf56e730fcdabc9c68164f4b57d43603f7bbd8de8e277b	data/biorxiv/meca/b4865554-70d4-1014-b98c-d54405b178ea/manuscript.md	An optimal transport-based low-dimensional visualization framework for high-parameter flow cytometry	an optimal transport based low dimensional visualization framework for high parameter flow cytometry	title:an optimal transport based low dimensional visualization framework for high parameter flow cytometry
biorxiv:b4c863b3-747c-1014-8e41-82339d492586	b4c863b3-747c-1014-8e41-82339d492586	biorxiv	homo_sapiens	sha256:8b1e17485a3bcef513fb9c3e3b84ee3d3317df8ced2b080f51c8467c886acb23	data/biorxiv/meca/b4c863b3-747c-1014-8e41-82339d492586/manuscript.md	RIDDEN: Data-driven inference of receptor activity from transcriptomic data	ridden data driven inference of receptor activity from transcriptomic data	title:ridden data driven inference of receptor activity from transcriptomic data
biorxiv:b5189e9e-742e-1014-8203-d4e52ff8ab15	b5189e9e-742e-1014-8203-d4e52ff8ab15	biorxiv	homo_sapiens	sha256:8d85729375e40582e11f63a87adec0326d6527f0d5154e8c4c330021ff38273c	data/biorxiv/meca/b5189e9e-742e-1014-8203-d4e52ff8ab15/manuscript.md	Depicting pathogenesis of osteomyelitis by single cell RNA-sequencing and an involvement of Morrbid in the autoinflammatory disease	depicting pathogenesis of osteomyelitis by single cell rna sequencing and an involvement of morrbid in the autoinflammatory disease	title:depicting pathogenesis of osteomyelitis by single cell rna sequencing and an involvement of morrbid in the autoinflammatory disease
biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv	homo_sapiens	sha256:4b2163ab508ac230680ba7343225c3674f14672a96ef056158192df0cafca903	data/biorxiv/meca/b60c0833-6df2-1014-8865-f92ffff4fcc6/manuscript.md	Complement biosynthesis in human brain: Insights from single-nucleus transcriptomics of hippocampus	complement biosynthesis in human brain insights from single nucleus transcriptomics of hippocampus	title:complement biosynthesis in human brain insights from single nucleus transcriptomics of hippocampus
