"cellType"	"gene"	"log1p_FC"	"pct.ipf"	"pct.ctrl"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"192"	"ncMonocyte"	"C1orf162"	0.426625448968311	0.9375	0.923076923076923	0.000312797822557979	0.000753457359504227	0.145138189666902
"193"	"ncMonocyte"	"STAG2"	-0.29616892822258	0.9375	1	0.00031339928962137	0.000753457359504227	0.145417270384316
"194"	"ncMonocyte"	"CSGALNACT2"	0.281371545787448	0.96875	1	0.000328427186759718	0.000785516570394378	0.152390214656509
"195"	"ncMonocyte"	"RPS13"	0.558317459277235	1	1	0.000350987225575454	0.000831371272370796	0.162858072667011
"196"	"ncMonocyte"	"SCGB1A1"	0.356046320992643	0.84375	0.653846153846154	0.000351182692639388	0.000831371272370796	0.162948769384676
"197"	"ncMonocyte"	"ENSG00000274322"	0.344515419053735	0.9375	0.961538461538462	0.000353104898890354	0.00083167854357931	0.163840673085124
"198"	"ncMonocyte"	"ELOB"	0.31136490536216	0.90625	0.961538461538462	0.000363343213172892	0.000840342434907575	0.168591250912222
"199"	"ncMonocyte"	"VSIR"	0.384243056050864	0.96875	0.884615384615385	0.000363343213172892	0.000840342434907575	0.168591250912222
"200"	"ncMonocyte"	"MOB3B"	-0.307535866208106	0.90625	0.961538461538462	0.000363343213172892	0.000840342434907575	0.168591250912222
"201"	"ncMonocyte"	"YBX1"	0.497303446870255	0.96875	0.961538461538462	0.000364027649604359	0.000840342434907575	0.168908829416423
"202"	"ncMonocyte"	"CD37"	0.335699068787214	0.9375	0.923076923076923	0.000374328130053933	0.000852851925421863	0.173688252345025
"203"	"ncMonocyte"	"SERF2"	0.447473023743168	0.96875	1	0.000374960760314785	0.000852851925421863	0.17398179278606
"204"	"ncMonocyte"	"SRGAP2B"	0.374574651678996	0.96875	1	0.000374960760314785	0.000852851925421863	0.17398179278606
"205"	"ncMonocyte"	"ENSG00000258344"	0.294601375858795	0.96875	0.923076923076923	0.000397728096233877	0.000900223593426922	0.184545836652519
"206"	"ncMonocyte"	"PTPRJ"	-0.613782438428208	0.96875	1	0.000400427078334985	0.000901932836638024	0.185798164347433
"207"	"ncMonocyte"	"FAM117B"	0.27868292253591	0.9375	0.807692307692308	0.000417489045277595	0.000935345602352388	0.193714917008804
"208"	"ncMonocyte"	"LY6E"	0.306154601558878	0.9375	0.846153846153846	0.000419292856226933	0.000935345602352388	0.194551885289297
"209"	"ncMonocyte"	"GABARAP"	0.534434982992061	1	0.923076923076923	0.00042222501202633	0.000937379931005823	0.195912405580217
"210"	"ncMonocyte"	"ELF1"	0.288353499697369	0.96875	1	0.00042746933945893	0.000944503683375922	0.198345773508944
"211"	"ncMonocyte"	"EVI2B"	0.31260436652956	0.9375	0.846153846153846	0.000444765534504118	0.000978062597203368	0.206371208009911
"212"	"ncMonocyte"	"RPS19"	0.611551299020969	1	1	0.000456174708852388	0.000993732699096282	0.211665064907508
"213"	"ncMonocyte"	"ENSG00000263809"	0.678803431667358	1	0.961538461538462	0.000456174708852388	0.000993732699096282	0.211665064907508
"214"	"ncMonocyte"	"CREM"	-0.278706452049346	0.90625	0.923076923076923	0.000473105839805794	0.0010154978066403	0.219521109669888
"215"	"ncMonocyte"	"VAMP5"	0.278806613413744	0.96875	0.846153846153846	0.000473105839805794	0.0010154978066403	0.219521109669888
"216"	"ncMonocyte"	"GNG2"	-0.427190050526988	0.9375	0.961538461538462	0.000474633490068956	0.0010154978066403	0.220229939391996
"217"	"ncMonocyte"	"DIRC2"	-0.35048376404615	0.9375	1	0.000474920310433074	0.0010154978066403	0.220363024040946
"218"	"ncMonocyte"	"RPL27A"	0.610222023384566	1	1	0.000486634536793911	0.00103577259207511	0.225798425072375
"219"	"ncMonocyte"	"REL"	-0.400635783558284	0.9375	0.961538461538462	0.000503209447106238	0.00106195043768211	0.233489183457295
"220"	"ncMonocyte"	"GPX4"	0.33906748307896	1	0.923076923076923	0.000503510983383757	0.00106195043768211	0.233629096290063
"221"	"ncMonocyte"	"TCF4"	-0.28872986839627	0.875	0.923076923076923	0.000530115749739217	0.00111300320307238	0.245973707878997
"222"	"ncMonocyte"	"KCNMA1"	-0.44107295526066	0.71875	0.884615384615385	0.000550351234192211	0.00114592419865234	0.255362972665186
"223"	"ncMonocyte"	"FKBP5"	0.676714061454088	1	1	0.000553204785556301	0.00114592419865234	0.256687020498123
"224"	"ncMonocyte"	"ALDOA"	0.377416072784853	1	1	0.000553204785556301	0.00114592419865234	0.256687020498123
"225"	"ncMonocyte"	"TNRC6B"	-0.274516770090834	0.9375	0.961538461538462	0.000565235450840398	0.00116564110751087	0.262269249189945
"226"	"ncMonocyte"	"ENSG00000197332"	0.267959097112507	0.96875	0.884615384615385	0.000581135614124346	0.00118474494466129	0.269646924953697
"227"	"ncMonocyte"	"TSPO"	0.335883682425275	0.96875	0.961538461538462	0.000582159153842187	0.00118474494466129	0.270121847382775
"228"	"ncMonocyte"	"TENT4B"	-0.284503870138535	0.96875	0.961538461538462	0.000582159153842187	0.00118474494466129	0.270121847382775
"229"	"ncMonocyte"	"SRGAP2"	0.421143087061018	1	1	0.00058952024995633	0.00119448644532636	0.273537395979737
"230"	"ncMonocyte"	"NCOR2"	-0.279758882785701	0.9375	0.961538461538462	0.00059885223063232	0.00120811928266694	0.277867435013397
"231"	"ncMonocyte"	"CIRBP"	0.331171159155664	0.90625	0.884615384615385	0.00061265385138649	0.00123061206512265	0.284271387043331
"232"	"ncMonocyte"	"FAU"	0.500679796197601	0.96875	0.961538461538462	0.000616708388405355	0.00123341677681071	0.286152692220085
"233"	"ncMonocyte"	"JARID2"	-0.482421225831812	1	1	0.000628000607239841	0.00123996715642249	0.291392281759286
"234"	"ncMonocyte"	"RPL21"	0.747599991866291	1	0.961538461538462	0.000628000607239841	0.00123996715642249	0.291392281759286
"235"	"ncMonocyte"	"EMILIN2"	-0.369688416398108	0.96875	1	0.000628000607239841	0.00123996715642249	0.291392281759286
"236"	"ncMonocyte"	"RPL29"	0.472943213898139	0.9375	0.961538461538462	0.000634322312825014	0.00124714217436782	0.294325553150807
"237"	"ncMonocyte"	"DENND3"	-0.271341086686777	0.90625	0.961538461538462	0.000652028816300266	0.00127654586819968	0.302541370763323
"238"	"ncMonocyte"	"COX4I1"	0.382079833804957	1	1	0.000668760589587205	0.00129330608651818	0.310304913568463
"239"	"ncMonocyte"	"RPL7P9"	0.482550470646525	1	0.961538461538462	0.000668760589587205	0.00129330608651818	0.310304913568463
"240"	"ncMonocyte"	"RPL30"	0.450782791657288	1	0.846153846153846	0.00067096775755877	0.00129330608651818	0.311329039507269
"241"	"ncMonocyte"	"EML4"	-0.297170980533885	0.96875	0.923076923076923	0.000671738721661383	0.00129330608651818	0.311686766850882
"242"	"ncMonocyte"	"RPS21"	0.461798964550878	1	1	0.000711920155903304	0.00135938663514046	0.330330952339133
"243"	"ncMonocyte"	"RNASEK"	0.283524032363733	0.96875	1	0.000711920155903304	0.00135938663514046	0.330330952339133
"244"	"ncMonocyte"	"CORO1A"	0.336702747686588	0.9375	0.846153846153846	0.000748422991098658	0.00142323060602368	0.347268267869777
"245"	"ncMonocyte"	"B4GALT5"	-0.487611744076716	1	1	0.000757604653802061	0.00142897788359413	0.351528559364156
"246"	"ncMonocyte"	"RPS9"	0.497868694168629	0.96875	1	0.000757604653802061	0.00142897788359413	0.351528559364156
"247"	"ncMonocyte"	"ZFAND5"	0.41818034035116	0.96875	0.961538461538462	0.000774878199379769	0.00145564163770127	0.359543484512213
"248"	"ncMonocyte"	"RPS15"	0.591692881200453	1	1	0.000805945039457941	0.00150789717059873	0.373958498308485
"249"	"ncMonocyte"	"XPO6"	0.281778738237568	0.96875	0.961538461538462	0.000819921582348826	0.00152177445683942	0.380443614209855
"250"	"ncMonocyte"	"JPT1"	0.322323062814029	0.96875	0.961538461538462	0.000819921582348826	0.00152177445683942	0.380443614209855
"251"	"ncMonocyte"	"RPS14"	0.605948836954273	1	1	0.000857078046621518	0.00157187436218334	0.397684213632384
"252"	"ncMonocyte"	"RPL15"	0.564801357552897	0.96875	1	0.000857078046621518	0.00157187436218334	0.397684213632384
"253"	"ncMonocyte"	"UBA52"	0.440878469196289	0.96875	1	0.000857078046621518	0.00157187436218334	0.397684213632384
"254"	"ncMonocyte"	"SARAF"	0.345669671500505	0.96875	0.961538461538462	0.000867384126039569	0.00157829895875435	0.40246623448236
"255"	"ncMonocyte"	"ATP6V1G1"	0.280912676890172	0.96875	0.961538461538462	0.000867384126039569	0.00157829895875435	0.40246623448236
"256"	"ncMonocyte"	"TUT7"	0.314500059238418	1	1	0.000968299073385649	0.00175504207051149	0.449290770050941
"257"	"ncMonocyte"	"MYL12A"	0.385004382075807	0.96875	0.923076923076923	0.000996870726170822	0.00179979773129674	0.462548016943261
"258"	"ncMonocyte"	"RPL35"	0.565164541095434	1	0.961538461538462	0.00102869136487363	0.00183581843577447	0.477312793301363
"259"	"ncMonocyte"	"SLC43A2"	-0.362391586847545	0.96875	1	0.00102869136487363	0.00183581843577447	0.477312793301363
"260"	"ncMonocyte"	"RPL35A"	0.466827157783473	0.96875	1	0.00102869136487363	0.00183581843577447	0.477312793301363
"261"	"ncMonocyte"	"ATP13A3"	-0.500949400860639	0.96875	1	0.00109248524373966	0.00192742643762434	0.506913153095201
"262"	"ncMonocyte"	"FCER1G"	0.368688350633405	0.96875	1	0.00109248524373966	0.00192742643762434	0.506913153095201
"263"	"ncMonocyte"	"ENSG00000230021"	-0.421009081279216	1	1	0.00109248524373966	0.00192742643762434	0.506913153095201
"264"	"ncMonocyte"	"CTSS"	0.387219860488544	0.96875	1	0.00115984951764986	0.00203852339465734	0.538170176189536
"265"	"ncMonocyte"	"FGR"	0.316208639559342	0.9375	1	0.00117718892409136	0.00205344233375335	0.546215660778392
"266"	"ncMonocyte"	"ENSG00000256028"	0.3357956973314	1	0.923076923076923	0.00117718892409136	0.00205344233375335	0.546215660778392
"267"	"ncMonocyte"	"CELF2"	0.410693192102547	1	1	0.00123096003764732	0.00211542762025318	0.571165457468358
"268"	"ncMonocyte"	"GNB1"	-0.311097224635415	0.96875	1	0.00123096003764732	0.00211542762025318	0.571165457468358
"269"	"ncMonocyte"	"PRKAG2"	-0.291273569026524	0.96875	1	0.00123096003764732	0.00211542762025318	0.571165457468358
"270"	"ncMonocyte"	"TKT"	0.29902173279683	1	0.961538461538462	0.00123096003764732	0.00211542762025318	0.571165457468358
"271"	"ncMonocyte"	"SRP14"	0.308793251226138	0.96875	0.884615384615385	0.00127591310952097	0.00218458923548979	0.592023682817732
"272"	"ncMonocyte"	"FPR1"	0.370337558621014	1	0.961538461538462	0.00130599995701891	0.00221162036517071	0.605983980056774
"273"	"ncMonocyte"	"RPL17-C18orf32"	0.533645112581167	1	0.961538461538462	0.00130599995701891	0.00221162036517071	0.605983980056774
"274"	"ncMonocyte"	"HLA-B"	0.439237752361068	1	1	0.00130599995701891	0.00221162036517071	0.605983980056774
"275"	"ncMonocyte"	"STXBP2"	0.36711657252812	1	0.923076923076923	0.00131319973062038	0.00221572609093766	0.609324675007856
"276"	"ncMonocyte"	"FNDC3A"	-0.259816266521624	0.96875	0.961538461538462	0.0013493972873663	0.00226855196136944	0.626120341337964
"277"	"ncMonocyte"	"POMP"	0.251134272896654	0.96875	0.961538461538462	0.00142456884020453	0.00238628137853756	0.660999941854903
"278"	"ncMonocyte"	"RPL13A"	0.610838137916773	1	1	0.00146863835773339	0.00244246665945626	0.681448197988295
"279"	"ncMonocyte"	"RPS3A"	0.577013740412365	1	1	0.00146863835773339	0.00244246665945626	0.681448197988295
"280"	"ncMonocyte"	"ENSG00000258210"	0.418215413800926	0.96875	0.961538461538462	0.00150358425936769	0.0024916539155236	0.697663096346607
"281"	"ncMonocyte"	"ATP5MG"	0.353953253405422	0.96875	0.923076923076923	0.0015438125539466	0.00254017384762844	0.71632902503122
"282"	"ncMonocyte"	"ENSG00000258311"	0.285043800392452	0.96875	0.923076923076923	0.0015438125539466	0.00254017384762844	0.71632902503122
"283"	"ncMonocyte"	"PPIA"	0.257530897087882	0.96875	0.961538461538462	0.00167385866091407	0.00274441844050929	0.776670418664129
"284"	"ncMonocyte"	"ENSG00000260335"	0.334843283655433	0.96875	0.846153846153846	0.00171375033084953	0.00278767632279432	0.795180153514181
"285"	"ncMonocyte"	"OXSR1"	-0.3245160221299	0.9375	0.923076923076923	0.0017165717399887	0.00278767632279432	0.796489287354759
"286"	"ncMonocyte"	"BRAF"	-0.293721959432111	0.9375	0.961538461538462	0.00171826600930857	0.00278767632279432	0.797275428319175
"287"	"ncMonocyte"	"RPS16"	0.481996438654201	0.96875	1	0.0017470896254445	0.00281475550766058	0.810649586206247
"288"	"ncMonocyte"	"RPL12"	0.598149973033376	1	1	0.0017470896254445	0.00281475550766058	0.810649586206247
"289"	"ncMonocyte"	"FOSL2"	-0.261171604788851	0.9375	1	0.00181301664161072	0.00291086408895285	0.841239721707374
"290"	"ncMonocyte"	"SPIDR"	-0.344330959412135	0.96875	1	0.00184998920175066	0.00295998272280106	0.858394989612308
"291"	"ncMonocyte"	"RRP12"	0.258818889210498	0.90625	0.884615384615385	0.00195203880774944	0.00309765148623829	0.905746006795741
"292"	"ncMonocyte"	"FCGR3A"	0.397063573331308	0.90625	0.884615384615385	0.00195203880774944	0.00309765148623829	0.905746006795741
"293"	"ncMonocyte"	"RGS2"	0.263465879523749	0.96875	1	0.00195832382565271	0.00309765148623829	0.908662255102857
"294"	"ncMonocyte"	"RPS10-NUDT3"	0.425406593642771	0.96875	0.961538461538462	0.00196273607102167	0.00309765148623829	0.910709536954056
"295"	"ncMonocyte"	"NUP98"	-0.291373218844733	0.9375	1	0.00201511160982521	0.0031695314812166	0.935011786958898
"296"	"ncMonocyte"	"RPS20"	0.314694046178315	0.96875	0.961538461538462	0.0160465469305949	0.0183389107778228	1
"297"	"ncMonocyte"	"BID"	-0.262173667793442	0.96875	1	0.0220957547110656	0.0245273449424269	1
"298"	"ncMonocyte"	"SLC11A1"	0.34883873954241	1	1	0.0185942208583498	0.0208398997059765	1
"299"	"ncMonocyte"	"MSR1"	-0.381961897150694	0.9375	1	0.00432453336804418	0.00576604449072557	1
"300"	"ncMonocyte"	"CYBA"	0.276424937029932	1	1	0.0170301569464618	0.0192262599103607	1
"301"	"ncMonocyte"	"USP36"	-0.252967954759856	0.96875	1	0.00273714157337402	0.00400262391763226	1
"302"	"ncMonocyte"	"RPL18"	0.369145521265078	0.96875	1	0.00340047472701511	0.00476682862034747	1
"303"	"ncMonocyte"	"KLF6"	0.304825999217119	1	1	0.0035873011719376	0.00498355611909893	1
"304"	"ncMonocyte"	"CDC42"	0.344348920768601	1	1	0.00231848508455747	0.0035387403922193	1
"305"	"ncMonocyte"	"RPL31"	0.359277970892166	1	1	0.0136072401802803	0.0158637171951006	1
"306"	"ncMonocyte"	"STK17B"	0.363470698312293	1	1	0.00892972885537243	0.010875050364548	1
"307"	"ncMonocyte"	"RPS5"	0.481937640397085	0.96875	0.961538461538462	0.00345760080556776	0.00481779811946979	1
"308"	"ncMonocyte"	"SMAP2"	0.324263083929702	1	1	0.0320814272445818	0.0349431508016102	1
"309"	"ncMonocyte"	"GSTP1"	0.32005199932545	0.96875	0.961538461538462	0.00345760080556776	0.00481779811946979	1
"310"	"ncMonocyte"	"FCN1"	0.416231324182027	0.9375	0.961538461538462	0.0131999405234663	0.0154276382944291	1
"311"	"ncMonocyte"	"DNAJA1"	0.320824575979002	0.96875	1	0.00219230749664632	0.00340210929245449	1
"312"	"ncMonocyte"	"FTL"	0.327191405115513	1	1	0.0320814272445818	0.0349431508016102	1
"313"	"ncMonocyte"	"RPL6"	0.410630496278561	1	0.961538461538462	0.0220957547110656	0.0245273449424269	1
"314"	"ncMonocyte"	"RCOR1"	-0.264284523595462	0.96875	1	0.00289106803231037	0.0041585852613951	1
"315"	"ncMonocyte"	"HNRNPC"	-0.269838235238541	1	1	0.00273714157337402	0.00400262391763226	1
"316"	"ncMonocyte"	"RPL3"	0.302657951238781	0.96875	0.961538461538462	0.0375703846345656	0.0403533760889778	1
"317"	"ncMonocyte"	"CST3"	0.393845805515163	0.96875	0.961538461538462	0.0420924476086866	0.044898610782599	1
"318"	"ncMonocyte"	"XYLT1"	-0.250582056228282	1	0.961538461538462	0.0155808932443619	0.017850702383664	1
"319"	"ncMonocyte"	"EIF3E"	0.25255471688507	0.96875	0.923076923076923	0.00275055797957903	0.00400262391763226	1
"320"	"ncMonocyte"	"RPL18A"	0.479543261105409	0.96875	1	0.00665848765102832	0.00844136139365339	1
"321"	"ncMonocyte"	"NAMPT"	-0.283999860003059	1	1	0.00735124298262316	0.00914470976926848	1
"322"	"ncMonocyte"	"STEAP1B"	0.482320594181182	0.96875	0.961538461538462	0.00363528944257536	0.0050201616111755	1
"323"	"ncMonocyte"	"CHN2"	-0.259283857897165	0.9375	1	0.0171069036763172	0.0192660274412892	1
"324"	"ncMonocyte"	"HSPB1"	0.275944586922968	0.9375	0.846153846153846	0.0444096703234868	0.0472616675002245	1
"325"	"ncMonocyte"	"RPL19"	0.441914889641974	0.96875	1	0.00322239593403356	0.00455851132131577	1
"326"	"ncMonocyte"	"RPL34"	0.510767032589638	0.96875	0.961538461538462	0.00786007848385594	0.00975154122061272	1
"327"	"ncMonocyte"	"RPL24"	0.446395322744176	0.96875	0.961538461538462	0.00241917399062497	0.00365634114543969	1
"328"	"ncMonocyte"	"FOXP1"	0.265365557799759	0.96875	1	0.0129994655203899	0.0152316969733861	1
"329"	"ncMonocyte"	"EEF1B2"	0.297024152372492	0.96875	0.923076923076923	0.00289487724015219	0.0041585852613951	1
"330"	"ncMonocyte"	"CYTIP"	0.262897950310106	0.96875	1	0.0142395334610288	0.0165178588147934	1
"331"	"ncMonocyte"	"CLIP4"	0.276922542550589	0.96875	1	0.00420401177397247	0.00562150277557126	1
"332"	"ncMonocyte"	"KYNU"	-0.335060054330184	1	1	0.040664082497783	0.0435753678498183	1
"333"	"ncMonocyte"	"RPS25"	0.381300940973981	0.96875	1	0.0118543604484172	0.014031691959351	1
"334"	"ncMonocyte"	"ATF6"	-0.337247770014664	0.9375	1	0.00275180394337218	0.00400262391763226	1
"335"	"ncMonocyte"	"FOXO3"	-0.310451810104454	1	1	0.00602403785481952	0.00772141868684049	1
"336"	"ncMonocyte"	"ELL2"	-0.464123248236507	0.96875	1	0.00491346626228124	0.00647684189118891	1
"337"	"ncMonocyte"	"RPL5"	0.360227854631412	1	1	0.00892972885537243	0.010875050364548	1
"338"	"ncMonocyte"	"G0S2"	-0.282282796790114	0.90625	0.923076923076923	0.0238225442973637	0.0263182394142304	1
"339"	"ncMonocyte"	"LRRFIP1"	0.253566626863615	0.96875	1	0.00810675551096255	0.0100040812688474	1
"340"	"ncMonocyte"	"IL1B"	-0.293640666132039	0.875	0.923076923076923	0.00633709855768612	0.00807805969990759	1
"341"	"ncMonocyte"	"RPL23"	0.332236757363007	1	0.961538461538462	0.0308111767929323	0.0337178915847184	1
"342"	"ncMonocyte"	"FOSB"	0.252761558257196	0.875	0.923076923076923	0.00409691410683415	0.0055260701906135	1
"343"	"ncMonocyte"	"COX6B1"	0.338734005863129	0.96875	0.884615384615385	0.00312158559175832	0.00445666373715649	1
"344"	"ncMonocyte"	"COX7C"	0.298968158330962	0.96875	0.961538461538462	0.01747376865202	0.0196315463790249	1
"345"	"ncMonocyte"	"ALDH1A2"	-0.275289783139797	0.9375	1	0.0110613010780811	0.0131939426741121	1
"346"	"ncMonocyte"	"SNX9"	-0.353953322033473	1	1	0.0162916127479364	0.0185277164584374	1
"347"	"ncMonocyte"	"TRAF3"	-0.293133140160444	0.9375	1	0.00476963383650563	0.00632317171468175	1
"348"	"ncMonocyte"	"RPL27"	0.34578845612462	1	1	0.0118543604484172	0.014031691959351	1
"349"	"ncMonocyte"	"RIN2"	-0.296102544160041	0.875	0.961538461538462	0.00390694484595149	0.0052993750642434	1
"350"	"ncMonocyte"	"IRAK2"	-0.273716325352418	0.84375	0.846153846153846	0.014228799617668	0.0165178588147934	1
"351"	"ncMonocyte"	"RPS15A"	0.59564997963292	0.96875	1	0.00378324359847476	0.00517824492534598	1
"352"	"ncMonocyte"	"GNS"	-0.253834965062544	0.9375	1	0.00551529160442002	0.00716833418613695	1
"353"	"ncMonocyte"	"AOAH"	-0.307731207697811	0.96875	1	0.00273714157337402	0.00400262391763226	1
"354"	"ncMonocyte"	"RPS6"	0.496566480938057	1	0.961538461538462	0.0250787141725314	0.0276401980428849	1
"355"	"ncMonocyte"	"THBS1"	-0.631659139600105	0.9375	0.961538461538462	0.00578403868086113	0.00743433226570517	1
"356"	"ncMonocyte"	"RPLP1"	0.49788505027552	1	1	0.00231848508455747	0.0035387403922193	1
"357"	"ncMonocyte"	"STAT4"	-0.32418848772579	0.84375	0.923076923076923	0.00694656792751706	0.00872782093859479	1
"358"	"ncMonocyte"	"ETV6"	-0.360122863709918	0.96875	1	0.00245115531392349	0.00368069924161974	1
"359"	"ncMonocyte"	"MCTP2"	-0.270430640298934	0.90625	0.961538461538462	0.0036306111786885	0.0050201616111755	1
"360"	"ncMonocyte"	"RPS2"	0.446127954767958	0.96875	1	0.0211713520633237	0.0236142003783225	1
"361"	"ncMonocyte"	"PIK3R5"	-0.322727716953814	1	1	0.0155808932443619	0.017850702383664	1
"362"	"ncMonocyte"	"VAV1"	-0.404957732640039	0.9375	0.961538461538462	0.0126324985386914	0.0148391881568426	1
"363"	"ncMonocyte"	"EMP3"	0.366402626439757	0.96875	1	0.00219230749664632	0.00340210929245449	1
"364"	"ncMonocyte"	"RPS11"	0.366904979108272	0.96875	1	0.00420401177397247	0.00562150277557126	1
"365"	"ncMonocyte"	"RPS8"	0.426504991725108	0.96875	1	0.00892972885537243	0.010875050364548	1
"366"	"ncMonocyte"	"LYST"	0.255489636400794	0.96875	1	0.0054436869987516	0.00709514260511444	1
"367"	"ncMonocyte"	"BTF3"	0.388705486921204	0.9375	0.884615384615385	0.00336246103235875	0.00472782399701351	1
"368"	"ncMonocyte"	"RPL7"	0.556873344311935	1	0.961538461538462	0.00420401177397247	0.00562150277557126	1
"369"	"ncMonocyte"	"PLIN2"	0.287175771008614	1	0.923076923076923	0.00391742596343855	0.0052993750642434	1
"370"	"ncMonocyte"	"RPL7A"	0.466852383080451	1	0.923076923076923	0.00248259885212146	0.00371588989478825	1
"371"	"ncMonocyte"	"RPS3"	0.455384579705976	1	1	0.00517254933119524	0.00677983867139715	1
"372"	"ncMonocyte"	"ARID5B"	-0.262536947320765	0.96875	0.961538461538462	0.014722834587421	0.0169935205188143	1
"373"	"ncMonocyte"	"NEK7"	-0.317291762505001	0.90625	1	0.00289487724015219	0.0041585852613951	1
"374"	"ncMonocyte"	"ZFP36L2"	0.281111565821671	0.96875	0.884615384615385	0.00217693867558183	0.00340210929245449	1
"375"	"ncMonocyte"	"RASSF3"	-0.29664645325015	1	0.961538461538462	0.0098251250182246	0.0118411896323538	1
"376"	"ncMonocyte"	"PITPNC1"	-0.265262171766149	0.9375	1	0.0354688827004458	0.0382733990069926	1
"377"	"ncMonocyte"	"UQCRB"	0.405194724513242	0.9375	0.961538461538462	0.00289487724015219	0.0041585852613951	1
"378"	"ncMonocyte"	"ZFAND3"	-0.311286122096733	1	1	0.00665848765102832	0.00844136139365339	1
"379"	"ncMonocyte"	"SIK3"	-0.306683836537949	1	1	0.0124154271730594	0.0146212137266486	1
"380"	"ncMonocyte"	"HMGB2"	0.254207047890508	0.9375	0.923076923076923	0.00577953034281482	0.00743433226570517	1
