"cellType"	"gene"	"log1p_FC"	"pct.copd"	"pct.ctrl"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"2321"	"VE Capillary B"	"IL6"	0.331203175183641	0.875	0.434782608695652	0.00258489927111897	0.0124936798104084	0.899544946349403
"2322"	"VE Capillary B"	"ENSG00000267519"	0.26617303245091	1	0.565217391304348	0.00262181506501847	0.0124985156524168	0.912391642626429
"2323"	"VE Capillary B"	"SOCS3"	0.650448062798322	1	0.739130434782609	0.00279906598141742	0.0128656049824331	0.974074961533263
"2324"	"VE Capillary B"	"DYSF"	-0.383436187951155	0.875	0.869565217391304	0.00281997293490344	0.0128656049824331	0.981350581346398
"2325"	"VE Capillary B"	"ESYT2"	0.481605648003927	1	0.826086956521739	0.00283396332441793	0.0128656049824331	0.986219236897441
"2326"	"VE Capillary B"	"KAT6B"	0.261280304998983	0.875	0.434782608695652	0.00284669995300963	0.0128656049824331	0.990651583647351
"2327"	"VE Capillary B"	"CD99"	0.640318600885697	1	0.782608695652174	0.00487432387513499	0.0173088235566018	1
"2328"	"VE Capillary B"	"CX3CL1"	0.385328565280539	1	0.695652173913043	0.00681309569412139	0.0214633611021743	1
"2329"	"VE Capillary B"	"SAMD4A"	0.262924270625059	0.875	0.521739130434783	0.0109079372488361	0.0281182382414442	1
"2330"	"VE Capillary B"	"CD44"	0.331985222715065	0.9375	0.608695652173913	0.00522273127357177	0.0179951532990393	1
"2331"	"VE Capillary B"	"ADRB1"	0.265278879172701	0.9375	0.695652173913043	0.00344716458216348	0.0137299357769449	1
"2332"	"VE Capillary B"	"MAP4"	0.307932435234371	1	0.782608695652174	0.0183772188412178	0.0404293359405735	1
"2333"	"VE Capillary B"	"SLC2A3"	0.496855642108624	1	0.695652173913043	0.0196160553373053	0.0422336430847321	1
"2334"	"VE Capillary B"	"SLC9A3R2"	-0.456645040699451	1	0.91304347826087	0.00976369167482744	0.0261366515603073	1
"2335"	"VE Capillary B"	"KLF6"	0.260785578639516	1	0.782608695652174	0.0230752842202769	0.0461505684405537	1
"2336"	"VE Capillary B"	"TNFRSF1A"	0.274786012317229	1	0.695652173913043	0.0228253505025845	0.0459145778895919	1
"2337"	"VE Capillary B"	"MEF2A"	-0.462059350218598	1	0.91304347826087	0.0135160635370935	0.0319972116388337	1
"2338"	"VE Capillary B"	"ATP11A"	0.302711094807632	1	0.695652173913043	0.0103868315375195	0.0273834649625514	1
"2339"	"VE Capillary B"	"RAB27A"	0.257324170943154	0.9375	0.652173913043478	0.0223834912794105	0.0452875288676445	1
"2340"	"VE Capillary B"	"AFF4"	0.372218046208498	1	0.782608695652174	0.00634340694216147	0.0206308936062822	1
"2341"	"VE Capillary B"	"IGF2BP2"	0.253228740580322	1	0.521739130434783	0.00582288385894326	0.0194842652203101	1
"2342"	"VE Capillary B"	"EXOSC7"	0.409529137528402	1	0.739130434782609	0.0213059248260429	0.0438725552630943	1
"2343"	"VE Capillary B"	"EDN1"	0.508866290814246	1	0.565217391304348	0.00347193778267572	0.0137299357769449	1
"2344"	"VE Capillary B"	"SSH1"	0.493180388590544	0.9375	0.782608695652174	0.00924530699191651	0.0257389346654956	1
"2345"	"VE Capillary B"	"FTL"	-0.57418044534476	1	1	0.00328614214286978	0.0137299357769449	1
"2346"	"VE Capillary B"	"RFX2"	0.300361832321456	0.9375	0.695652173913043	0.0173147140027514	0.038625131236907	1
"2347"	"VE Capillary B"	"DOCK9"	0.301896175574117	1	1	0.0219363202471369	0.0449049379176684	1
"2348"	"VE Capillary B"	"FUS"	0.372677608267203	1	0.695652173913043	0.00956109539416808	0.0261366515603073	1
"2349"	"VE Capillary B"	"IRAK3"	0.324030675347345	1	0.608695652173913	0.00556864202789087	0.0188144410262721	1
"2350"	"VE Capillary B"	"ABLIM1"	0.503354487754929	1	0.695652173913043	0.00400656919855681	0.0148884674465249	1
"2351"	"VE Capillary B"	"MYL12A"	-0.489264143950976	1	0.956521739130435	0.0202508079006562	0.0427107948450203	1
"2352"	"VE Capillary B"	"CDC37"	0.250255358253475	0.9375	0.652173913043478	0.0241289644106887	0.047439997824405	1
"2353"	"VE Capillary B"	"PON2"	-0.493108036612355	1	0.91304347826087	0.00375340022614006	0.0143536624032609	1
"2354"	"VE Capillary B"	"RAPGEF1"	-0.295190439491711	0.875	0.826086956521739	0.00337026737434931	0.0137299357769449	1
"2355"	"VE Capillary B"	"ZFAND5"	0.336488912598501	0.875	0.652173913043478	0.00916578986669856	0.0257233457549282	1
"2356"	"VE Capillary B"	"PDLIM1"	0.494208055753837	1	0.869565217391304	0.0158160229394859	0.0361760793475821	1
"2357"	"VE Capillary B"	"CCNY"	0.473165012292812	0.9375	0.782608695652174	0.0118345616587034	0.0297046941308305	1
"2358"	"VE Capillary B"	"LUC7L3"	-0.376958696592508	0.9375	0.91304347826087	0.0034205762921322	0.0137299357769449	1
"2359"	"VE Capillary B"	"TBC1D9"	0.321207715511419	1	0.608695652173913	0.0129593094737256	0.0315373405374582	1
"2360"	"VE Capillary B"	"PPP6R3"	-0.268155069886818	1	0.91304347826087	0.0146336578613368	0.0341779391660753	1
"2361"	"VE Capillary B"	"HIPK3"	0.376514452729257	1	0.652173913043478	0.0051782444222453	0.0179951532990393	1
"2362"	"VE Capillary B"	"PPARD"	0.291472426995712	0.8125	0.565217391304348	0.0207286514897885	0.0434552452918457	1
"2363"	"VE Capillary B"	"ARRDC3"	0.256599834365658	0.9375	0.608695652173913	0.00301969469002413	0.013135671901605	1
"2364"	"VE Capillary B"	"LIFR"	0.528180002331701	1	0.826086956521739	0.0199032111088967	0.0422336430847321	1
"2365"	"VE Capillary B"	"NFE2L2"	0.322693556781083	1	0.695652173913043	0.0211677731111838	0.0438725552630943	1
"2366"	"VE Capillary B"	"FOXO3"	0.378644610163372	1	0.739130434782609	0.0133559122637894	0.0319972116388337	1
"2367"	"VE Capillary B"	"PLXDC2"	0.369176419220264	0.9375	0.652173913043478	0.0119501643055065	0.0297046941308305	1
"2368"	"VE Capillary B"	"SRGN"	0.545748759009942	1	0.869565217391304	0.0044901787423131	0.0161090948693295	1
"2369"	"VE Capillary B"	"PFDN5"	-0.420020871712951	0.875	0.869565217391304	0.00753289392391704	0.0218050857221806	1
"2370"	"VE Capillary B"	"CD93"	0.372008256824633	1	0.869565217391304	0.00758165336891911	0.0218050857221806	1
"2371"	"VE Capillary B"	"RALY"	0.320463364589199	0.9375	0.695652173913043	0.0107106268237576	0.0278156577214003	1
"2372"	"VE Capillary B"	"IFI6"	0.435503514704044	1	0.652173913043478	0.00617421444830238	0.020270062528389	1
"2373"	"VE Capillary B"	"PTPN12"	-0.460822230030253	1	1	0.0145633536928302	0.0341779391660753	1
"2374"	"VE Capillary B"	"MTUS1"	0.269734240710728	0.75	0.478260869565217	0.00809310793593932	0.0230852587025154	1
"2375"	"VE Capillary B"	"ZSWIM6"	0.383317692133753	1	0.91304347826087	0.0249971750160255	0.0488708814920049	1
"2376"	"VE Capillary B"	"JUND"	0.26562889615417	1	0.739130434782609	0.0123236744839246	0.030201681129618	1
"2377"	"VE Capillary B"	"PAK4"	0.266237751885362	1	0.652173913043478	0.00733949346768564	0.0218050857221806	1
"2378"	"VE Capillary B"	"AGAP3"	0.32706878521995	0.875	0.478260869565217	0.00300567259228763	0.013135671901605	1
"2379"	"VE Capillary B"	"KCNMB4"	0.279697314845749	0.9375	0.695652173913043	0.011625036098638	0.0295292887761025	1
"2380"	"VE Capillary B"	"KLF4"	0.346207142625541	0.9375	0.826086956521739	0.0198406472463115	0.0422336430847321	1
"2381"	"VE Capillary B"	"FNBP1L"	0.36932489963489	1	0.739130434782609	0.00687256342196408	0.0214633611021743	1
"2382"	"VE Capillary B"	"ITGAV"	0.356509492505763	0.9375	0.782608695652174	0.0100459174422701	0.0266868646558014	1
"2383"	"VE Capillary B"	"SSH2"	-0.449766628295922	1	0.956521739130435	0.0186765141634157	0.0406214183054291	1
"2384"	"VE Capillary B"	"RHOB"	0.473758918315463	1	0.782608695652174	0.0198406472463115	0.0422336430847321	1
"2385"	"VE Capillary B"	"CSRNP1"	0.295521044345505	1	0.826086956521739	0.0037376198151733	0.0143536624032609	1
"2386"	"VE Capillary B"	"SSBP2"	-0.315456305518665	0.875	0.869565217391304	0.0105277468808794	0.0275462850717746	1
"2387"	"VE Capillary B"	"EGFR"	0.258844224935722	1	0.695652173913043	0.0155413617596213	0.0360559592823215	1
"2388"	"VE Capillary B"	"MSN"	-0.485069178350431	1	1	0.0122753645422452	0.030201681129618	1
"2389"	"VE Capillary B"	"NFIB"	0.5247340184318	1	0.869565217391304	0.0158160229394859	0.0361760793475821	1
"2390"	"VE Capillary B"	"RSU1"	-0.301517907971346	0.75	0.782608695652174	0.0177891659283487	0.0394307626946838	1
"2391"	"VE Capillary B"	"ASAP1"	0.505786302510791	1	0.91304347826087	0.00696942472570603	0.0214633611021743	1
"2392"	"VE Capillary B"	"PRPSAP1"	-0.295674039459293	0.8125	0.869565217391304	0.0221248536846952	0.0450260180249938	1
"2393"	"VE Capillary B"	"FMNL3"	-0.393406135361846	0.6875	0.739130434782609	0.0159050004028163	0.0361760793475821	1
"2394"	"VE Capillary B"	"GRASP"	0.293486170957885	0.9375	0.826086956521739	0.0134264613645602	0.0319972116388337	1
"2395"	"VE Capillary B"	"SLC30A7"	0.29603210149068	1	0.565217391304348	0.00709848991667084	0.0216690744824689	1
"2396"	"VE Capillary B"	"SNED1"	0.272510826347058	0.875	0.565217391304348	0.00517337531005167	0.0179951532990393	1
"2397"	"VE Capillary B"	"MT2P1"	0.376539001142349	0.875	0.695652173913043	0.0241289644106887	0.047439997824405	1
"2398"	"VE Capillary B"	"IGFBP7"	0.315745335117516	1	0.739130434782609	0.00963820359381163	0.0261366515603073	1
"2399"	"VE Capillary B"	"NIPBL"	-0.400501420179051	0.9375	0.826086956521739	0.0170091575288976	0.0381883020648797	1
"2400"	"VE Capillary B"	"TPM4"	-0.622125697698279	1	0.91304347826087	0.00342546832682376	0.0137299357769449	1
"2401"	"VE Capillary B"	"ANKRD11"	0.366717461623215	1	0.695652173913043	0.00879440533530238	0.0248817321681726	1
"2402"	"VE Capillary B"	"POLR2J3"	-0.446536540286424	0.875	0.869565217391304	0.00753289392391704	0.0218050857221806	1
"2403"	"VE Capillary B"	"LDLRAD4"	0.270188008109062	1	0.652173913043478	0.0131266214350873	0.0317226684681277	1
"2404"	"VE Capillary B"	"LUZP1"	-0.47235940841912	0.9375	0.91304347826087	0.0184720241797448	0.0404293359405735	1
"2405"	"VE Capillary B"	"SERPINB9"	0.274246086925188	0.875	0.434782608695652	0.00598419372962715	0.0198333277896214	1
"2406"	"VE Capillary B"	"AKAP13"	0.53253579613201	1	0.91304347826087	0.00696942472570603	0.0214633611021743	1
"2407"	"VE Capillary B"	"PRKCE"	-0.471583553366048	1	1	0.00402159752865904	0.0148884674465249	1
"2408"	"VE Capillary B"	"JMJD1C"	0.524241760074365	1	0.956521739130435	0.00296512741988795	0.013135671901605	1
"2409"	"VE Capillary B"	"AFF1"	0.549869128400811	1	0.826086956521739	0.00447803313606575	0.0161090948693295	1
"2410"	"VE Capillary B"	"PTPRM"	0.74625271414643	1	0.956521739130435	0.00652796389028942	0.0210345503131548	1
"2411"	"VE Capillary B"	"BAIAP2"	0.291075021128244	0.875	0.608695652173913	0.00756333071416534	0.0218050857221806	1
"2412"	"VE Capillary B"	"LHFPL6"	0.494366705975705	1	0.869565217391304	0.0044901787423131	0.0161090948693295	1
"2413"	"VE Capillary B"	"CLDN5"	0.733826933533613	1	0.91304347826087	0.00375340022614006	0.0143536624032609	1
"2414"	"VE Capillary B"	"ARL15"	0.549158978892396	1	0.782608695652174	0.00532570996244095	0.0181700692836221	1
"2415"	"VE Capillary B"	"CALM1"	-0.578607112803513	0.9375	1	0.00402159752865904	0.0148884674465249	1
"2416"	"VE Capillary B"	"TOP1"	0.354508550921328	1	0.869565217391304	0.00975258711273296	0.0261366515603073	1
"2417"	"VE Capillary B"	"TGM2"	0.307790082279694	1	0.782608695652174	0.0170091575288976	0.0381883020648797	1
"2418"	"VE Capillary B"	"ADAMTSL4-AS1"	0.280391543871647	0.875	0.565217391304348	0.00674635817609216	0.0214633611021743	1
"2419"	"VE Capillary B"	"HLA-DRA"	0.399759657208602	1	0.869565217391304	0.00758165336891911	0.0218050857221806	1
"2420"	"VE Capillary B"	"MT1A"	0.434247930769251	1	0.565217391304348	0.00347193778267572	0.0137299357769449	1
"2421"	"VE Capillary B"	"CRIP1"	0.275247607263602	1	0.608695652173913	0.00723185983860421	0.0218050857221806	1
"2422"	"VE Capillary B"	"PPP1CB"	0.300065332550862	1	0.695652173913043	0.0112754323760454	0.0288518416681161	1
"2423"	"VE Capillary B"	"ITGA1"	-0.421569976214133	1	0.956521739130435	0.0237390478731907	0.0472067923421164	1
"2424"	"VE Capillary B"	"CEBPD"	0.457550473698234	1	0.695652173913043	0.00956109539416808	0.0261366515603073	1
"2425"	"VE Capillary B"	"LINC-PINT"	0.66323198142917	1	0.956521739130435	0.00328614214286978	0.0137299357769449	1
"2426"	"VE Capillary B"	"LINC00513"	0.381531335168612	1	0.608695652173913	0.0119501643055065	0.0297046941308305	1
"2427"	"VE Capillary B"	"RPS3AP6"	0.268043548646952	0.9375	0.608695652173913	0.0212520511945307	0.0438725552630943	1
"2428"	"B Plasma"	"HIST1H2AC"	-0.601105798109716	0.705882352941177	0.869565217391304	0.000197710592158525	0.0247889802107864	0.043298619682717
"2429"	"B Plasma"	"MT-ND4L"	-0.56538813618836	1	1	0.000325404124069308	0.0247889802107864	0.0712635031711784
"2430"	"B Plasma"	"CRYBG1"	0.404816090692047	1	0.652173913043478	0.000438243939307618	0.0247889802107864	0.0959754227083683
"2431"	"B Plasma"	"MT-ND6"	-0.458985228686582	0.941176470588235	1	0.000468684110157092	0.0247889802107864	0.102641820124403
"2432"	"B Plasma"	"ENSG00000244716"	0.294411680145923	1	0.652173913043478	0.000595822073043563	0.0247889802107864	0.13048503399654
"2433"	"B Plasma"	"MSI2"	-0.515623135451709	0.941176470588235	1	0.00074786519754613	0.0247889802107864	0.163782478262602
"2434"	"B Plasma"	"PRDM2"	-0.416453693734701	1	1	0.000837773820620258	0.0247889802107864	0.183472466715837
"2435"	"B Plasma"	"HIST2H4A"	-0.293080325741179	0.705882352941177	0.869565217391304	0.00102914798241124	0.0247889802107864	0.225383408148062
"2436"	"B Plasma"	"CELF2"	0.481039078198578	1	0.869565217391304	0.00112831606111149	0.0247889802107864	0.247101217383416
"2437"	"B Plasma"	"ENSG00000271204"	0.313480743997666	0.941176470588235	0.739130434782609	0.00132957363193875	0.0247889802107864	0.291176625394587
"2438"	"B Plasma"	"AKAP13"	0.389250083363043	0.941176470588235	0.956521739130435	0.001434850802247	0.0247889802107864	0.314232325692092
"2439"	"B Plasma"	"SND1"	-0.468741100428484	0.941176470588235	1	0.00145022905663383	0.0247889802107864	0.31760016340281
"2440"	"B Plasma"	"ASXL1"	0.375848196724141	1	0.826086956521739	0.00149729420452104	0.0247889802107864	0.327907430790108
"2441"	"B Plasma"	"FNDC3B"	-0.501724523068191	1	1	0.00161252079494571	0.0247889802107864	0.353142054093111
"2442"	"B Plasma"	"ENSG00000224467"	-0.372193268672143	0.823529411764706	0.869565217391304	0.00170201359412838	0.0247889802107864	0.372740977114114
"2443"	"B Plasma"	"SEC61A1"	-0.326949539382425	0.941176470588235	0.91304347826087	0.00181106704736339	0.0247889802107864	0.396623683372582
"2444"	"B Plasma"	"MT-ND5"	-0.490810952645566	1	1	0.00243606623560959	0.0273547414096051	0.5334985055985
"2445"	"B Plasma"	"RPS27"	0.77658643733831	1	0.956521739130435	0.00269303718926106	0.0273547414096051	0.589775144448173
"2446"	"B Plasma"	"FKBP5"	0.421913982527756	0.941176470588235	0.956521739130435	0.00273527885322463	0.0273547414096051	0.599026068856193
"2447"	"B Plasma"	"FOSB"	0.37692996917372	1	0.739130434782609	0.00281630072922382	0.0273547414096051	0.616769859700017
"2448"	"B Plasma"	"FOXN3"	-0.393306519788237	1	1	0.00297378507787734	0.0273547414096051	0.651258932055139
"2449"	"B Plasma"	"ARMC9"	0.445214010240232	1	0.956521739130435	0.00297378507787734	0.0273547414096051	0.651258932055139
"2450"	"B Plasma"	"MBNL2"	-0.403200916890155	0.941176470588235	0.956521739130435	0.00299101577297197	0.0273547414096051	0.655032454280861
"2451"	"B Plasma"	"ENSG00000227081"	0.503179369644895	1	0.826086956521739	0.00311427168791134	0.0273547414096051	0.682025499652583
"2452"	"B Plasma"	"HIST2H2AA4"	-0.318624595338183	0.941176470588235	0.91304347826087	0.00312268737552569	0.0273547414096051	0.683868535240127
"2453"	"B Plasma"	"GPBP1"	-0.411273940216576	1	0.956521739130435	0.00361417807498248	0.0283712410859854	0.791504998421163
"2454"	"B Plasma"	"IFITM2"	0.308185098405353	1	0.695652173913043	0.00364016949175797	0.0283712410859854	0.797197118694995
"2455"	"B Plasma"	"SMG1P1"	0.365076597849444	1	0.782608695652174	0.00369788639262788	0.0283712410859854	0.809837119985506
"2456"	"B Plasma"	"MT2A"	0.536833813826446	0.941176470588235	0.695652173913043	0.0037569223355871	0.0283712410859854	0.822765991493576
"2457"	"B Plasma"	"SRGAP2"	0.302506662086599	1	0.695652173913043	0.00433214916078222	0.0316246888737102	0.948740666211306
"2458"	"B Plasma"	"HSP90AA1"	-0.634813243407113	0.882352941176471	0.956521739130435	0.00674635020112923	0.0410874850920079	1
"2459"	"B Plasma"	"UAP1"	-0.371493364455128	0.882352941176471	0.956521739130435	0.00933180115332154	0.0475270802924981	1
"2460"	"B Plasma"	"RRBP1"	-0.280492180662287	0.941176470588235	0.869565217391304	0.00825534238002349	0.0451979995306286	1
"2461"	"B Plasma"	"TPT1"	0.662079770343751	1	0.91304347826087	0.00675410713841226	0.0410874850920079	1
"2462"	"B Plasma"	"LPIN1"	0.274648981878445	0.941176470588235	0.782608695652174	0.00754108641563863	0.0435597456378395	1
"2463"	"B Plasma"	"MTDH"	-0.341508035599002	0.941176470588235	0.91304347826087	0.00621009239052811	0.0400003009860487	1
"2464"	"B Plasma"	"NSMCE2"	-0.356294765345525	0.941176470588235	0.91304347826087	0.00525119411564695	0.0348911538564708	1
"2465"	"B Plasma"	"UBE2H"	-0.490262397811841	0.941176470588235	0.956521739130435	0.00897597571492175	0.0469154697660054	1
"2466"	"B Plasma"	"MT-CO1"	-0.474642615295854	1	1	0.00825062514834776	0.0451979995306286	1
"2467"	"B Plasma"	"TMSB4X"	0.632023116622668	1	1	0.00899748735238461	0.0469154697660054	1
"2468"	"B Plasma"	"RPL41"	0.57193591899448	1	0.91304347826087	0.00525757112905725	0.0348911538564708	1
"2469"	"B Plasma"	"MTCO1P12"	-0.536735061546541	1	1	0.00755831202848356	0.0435597456378395	1
"2470"	"B Plasma"	"TXNIP"	0.441962232778474	1	0.869565217391304	0.00482378849273772	0.0340777316099858	1
"2471"	"ILC A"	"SLFN12L"	-0.551465984056475	0.823529411764706	0.88	0.000379289355250081	0.0445253745582891	0.14147492950828
"2472"	"ILC A"	"STAG3L5P"	0.340792505357584	1	0.52	0.000421756365303827	0.0445253745582891	0.157315124258328
"2473"	"ILC A"	"FOSB"	0.547368572440246	0.941176470588235	0.52	0.00044552884405635	0.0445253745582891	0.166182258833018
"2474"	"ILC A"	"TG"	0.344579241898697	0.941176470588235	0.72	0.000792254587726515	0.0445253745582891	0.29551096122199
"2475"	"ILC A"	"SELL"	0.317668510993117	0.823529411764706	0.4	0.000807719618129056	0.0445253745582891	0.301279417562138
"2476"	"ILC A"	"STK17A"	-0.511780388842259	0.941176470588235	0.92	0.000862939674193656	0.0445253745582891	0.321876498474234
"2477"	"ILC A"	"MED15"	0.282383359866821	0.941176470588235	0.44	0.000865939488370415	0.0445253745582891	0.322995429162165
"2478"	"ILC A"	"RASA3"	0.489135307002246	0.941176470588235	0.64	0.00100459922156626	0.0445253745582891	0.374715509644214
"2479"	"ILC A"	"TCF12"	0.558460439003834	1	0.64	0.00107433879631261	0.0445253745582891	0.400728371024602
"2480"	"ILC A"	"ENSG00000258137"	0.252364192782752	0.882352941176471	0.44	0.00129947235646265	0.0482876975418205	0.484703188960567
"2481"	"ILC A"	"ECD"	0.282913854261914	0.882352941176471	0.44	0.00142403397576414	0.0482876975418205	0.531164672960025
"2482"	"T Cytotoxic"	"RNF125"	0.485824405240642	1	1	2.09169557192456e-05	0.0016524395018204	0.0016524395018204
"2483"	"T Cytotoxic"	"RIN3"	-0.372665210565367	1	1	4.61837321997429e-05	0.00182425742188984	0.00364851484377969
"2484"	"T Cytotoxic"	"RAB8B"	-0.424355744932671	1	1	0.00019531977297325	0.00334621343725749	0.0154302620648867
"2485"	"T Cytotoxic"	"MBP"	-0.352333096065205	1	1	0.00019531977297325	0.00334621343725749	0.0154302620648867
"2486"	"T Cytotoxic"	"SAT1"	-0.264217182888683	1	0.962962962962963	0.000272731778496759	0.00334621343725749	0.021545810501244
"2487"	"T Cytotoxic"	"TG"	0.31476926871484	1	0.925925925925926	0.00027291424377417	0.00334621343725749	0.0215602252581594
"2488"	"T Cytotoxic"	"CD8A"	0.287644075761344	1	0.962962962962963	0.000304165316219755	0.00334621343725749	0.0240290599813607
"2489"	"T Cytotoxic"	"HUWE1"	-0.315069402485733	1	1	0.000338857056937467	0.00334621343725749	0.0267697074980599
"2490"	"T Cytotoxic"	"HSP90AA1"	-0.572355866062698	1	0.962962962962963	0.000465573100844375	0.00367802749667056	0.0367802749667056
"2491"	"T Cytotoxic"	"RELB"	-0.260614719054067	1	0.962962962962963	0.000465573100844375	0.00367802749667056	0.0367802749667056
"2492"	"T Cytotoxic"	"MT-ND4L"	-0.287069859721021	1	1	0.000774646428078178	0.00531591894999087	0.0611970678181761
"2493"	"T Cytotoxic"	"GNAS"	0.35032914887376	1	0.962962962962963	0.000943135388641989	0.00531591894999087	0.0745076957027171
"2494"	"T Cytotoxic"	"ENSG00000240040"	0.29978373612831	1	0.592592592592593	0.000953937467837025	0.00531591894999087	0.075361059959125
"2495"	"T Cytotoxic"	"CRYBG1"	0.524134838463354	1	1	0.00103917889301887	0.00531591894999087	0.0820951325484911
"2496"	"T Cytotoxic"	"HSPA1B"	-0.363550986293844	0.941176470588235	0.925925925925926	0.00104352091841052	0.00531591894999087	0.082438152554431
"2497"	"T Cytotoxic"	"RAP1B"	-0.348165544039492	1	1	0.0011439319259474	0.00531591894999087	0.0903706221498448
"2498"	"T Cytotoxic"	"GPRIN3"	-0.268364970717961	1	1	0.0011439319259474	0.00531591894999087	0.0903706221498448
"2499"	"T Cytotoxic"	"PDE4A"	-0.302028342935209	1	1	0.0015175119057714	0.00630965476610215	0.119883440555941
"2500"	"T Cytotoxic"	"C6orf48"	-0.276955160584873	1	0.962962962962963	0.0015175119057714	0.00630965476610215	0.119883440555941
"2501"	"T Cytotoxic"	"GPBP1"	-0.360613086748798	1	1	0.00166439933656482	0.00657437737943104	0.131487547588621
"2502"	"T Cytotoxic"	"HSPD1"	-0.275458039077229	1	0.962962962962963	0.0026071700765362	0.00936211072937999	0.20596643604636
"2503"	"T Cytotoxic"	"JUN"	-0.364888906713018	1	0.962962962962963	0.0026071700765362	0.00936211072937999	0.20596643604636
"2504"	"T Cytotoxic"	"HSPA1A"	-0.331519774757625	0.882352941176471	0.962962962962963	0.00327125571966222	0.011236052254492	0.258429201853316
"2505"	"T Cytotoxic"	"ATP1B3"	0.357792370266506	1	1	0.00399841284493914	0.0126349845900077	0.315874614750192
"2506"	"T Cytotoxic"	"FOXP1"	0.291839845653449	1	0.962962962962963	0.00399841284493914	0.0126349845900077	0.315874614750192
"2507"	"T Cytotoxic"	"ATF7IP"	-0.285069549411443	1	1	0.0055478288270988	0.0163702865678409	0.438278477340805
"2508"	"T Cytotoxic"	"FAM129A"	0.508518320098781	1	0.962962962962963	0.00600934570211881	0.0163702865678409	0.474738310467386
"2509"	"T Cytotoxic"	"MCTP2"	-0.281254717076607	0.941176470588235	1	0.00600934570211881	0.0163702865678409	0.474738310467386
"2510"	"T Cytotoxic"	"JAZF1"	-0.258075814740181	1	0.962962962962963	0.00600934570211881	0.0163702865678409	0.474738310467386
"2511"	"T Cytotoxic"	"RPL41"	0.499797134588101	1	0.962962962962963	0.00760212256621395	0.0196528183062902	0.600567682730902
"2512"	"T Cytotoxic"	"HSPE1"	-0.275207184406773	1	0.925925925925926	0.00801432548532018	0.0196528183062902	0.633131713340294
"2513"	"T Cytotoxic"	"SOS1"	-0.254850570800053	1	1	0.00820940511528578	0.0196528183062902	0.648543004107577
"2514"	"T Cytotoxic"	"CD247"	-0.317622916420597	1	1	0.00820940511528578	0.0196528183062902	0.648543004107577
"2515"	"T Cytotoxic"	"ZFP36L2"	0.331018049932351	1	0.962962962962963	0.00955197049004928	0.022194284373938	0.754605668713893
"2516"	"T Cytotoxic"	"HSPA8"	-0.265909169906676	1	0.962962962962963	0.0110814088454508	0.025012322822589	0.875431298790613
"2517"	"T Cytotoxic"	"DNAJA1"	-0.259539614233427	1	1	0.0158629300545966	0.0338694993057603	1
"2518"	"T Cytotoxic"	"FTL"	-0.309729377825426	1	0.962962962962963	0.0195075245237707	0.0405551167731023	1
"2519"	"T Cytotoxic"	"ENSG00000279483"	0.650185582087883	1	0.962962962962963	0.0137718774018214	0.0302216198539971	1
"2520"	"Goblet"	"FNBP1"	-0.551495191342342	1	1	0.000161207789375879	0.0363939952774037	0.0427200641846078
"2521"	"Goblet"	"DCAF6"	-0.423045985380331	0.933333333333333	1	0.000274671662470972	0.0363939952774037	0.0727879905548075
"2522"	"T Regulatory"	"UST"	0.326862332421151	0.941176470588235	0.521739130434783	0.00015326439526045	0.019573348623694	0.0303463502615691
"2523"	"T Regulatory"	"MAPKAPK2"	0.385438526874424	0.941176470588235	0.695652173913043	0.000197710592158525	0.019573348623694	0.039146697247388
"2524"	"T Regulatory"	"SLC7A5"	0.269626811034077	1	0.695652173913043	0.000547432470595337	0.0244110807007088	0.108391629177877
"2525"	"T Regulatory"	"LINC01578"	0.394823338448473	1	0.695652173913043	0.000670070113794041	0.0244110807007088	0.13267388253122
"2526"	"T Regulatory"	"IMMP2L"	0.252561428253708	0.941176470588235	0.521739130434783	0.000752482883197334	0.0244110807007088	0.148991610873072
"2527"	"T Regulatory"	"STAT3"	0.605522430279087	1	0.869565217391304	0.000842314185266531	0.0244110807007088	0.166778208682773
"2528"	"T Regulatory"	"LRRFIP2"	0.346348664459763	1	0.652173913043478	0.000888518109584856	0.0244110807007088	0.175926585697802
"2529"	"T Regulatory"	"MED13"	0.425853902955828	1	0.695652173913043	0.00109703015263437	0.0244110807007088	0.217211970221605
"2530"	"T Regulatory"	"AHNAK"	0.28609536860538	1	0.739130434782609	0.00110959457730494	0.0244110807007088	0.219699726306379
"2531"	"T Regulatory"	"POR"	0.351386369892301	1	0.565217391304348	0.00138111611175345	0.0265702624142599	0.273460990127183
"2532"	"T Regulatory"	"MAP2K4"	0.262313091722993	0.882352941176471	0.608695652173913	0.0014761256896811	0.0265702624142599	0.292272886556859
"2533"	"T Regulatory"	"SLMAP"	0.31644981621386	1	0.652173913043478	0.00190992855116935	0.0315138210942942	0.378165853131531
"2534"	"T Regulatory"	"CADM1"	0.450991491605114	0.882352941176471	0.478260869565217	0.00252779175678688	0.0385002129110617	0.500502767843802
"2535"	"T Regulatory"	"ENSG00000273118"	0.338683387744271	1	0.695652173913043	0.00333331762791118	0.0471426350233152	0.659996890326413
"2536"	"T Regulatory"	"ZNRF1"	0.352732882861298	1	0.608695652173913	0.0038638429918617	0.049226399585717	0.765040912388617
"2537"	"T Regulatory"	"CRYBG1"	0.740094932599769	1	0.956521739130435	0.00397789087561349	0.049226399585717	0.787622393371471
