group	target	rank	nnz	nnz_frac	mean	log_fc	p_raw	p_corr
Naive T	ENSG00000100316	28.0	495.0	0.9959758551307847	2.549149662038924	0.9007109390559109	2.1077751584175094e-120	7.101937618771956e-116
Naive T	ENSG00000100351	1107.0	53.0	0.10663983903420524	0.0960586748233854	0.07926300000567052	8.287130945126468e-09	0.00027922659006509123
Naive T	ENSG00000183172	275.0	174.0	0.3501006036217304	0.33096514682052025	0.13588090546870807	2.380095807640751e-08	0.0008019494814264746
Naive T	ENSG00000205581	248.0	186.0	0.37424547283702214	0.3694591073901581	0.1346141255281022	1.7664711294327811e-07	0.0059519478235108125
Neut	ENSG00000173372	16.0	116.0	0.9747899159663865	2.1435144450001093	1.342940852787176	2.1763196031003313e-40	7.332891270686257e-36
Neut	ENSG00000159189	92.0	101.0	0.8487394957983193	1.154967400219395	0.7055172244610339	6.798679053749093e-22	2.2907469203702193e-17
Neut	ENSG00000173369	18.0	115.0	0.9663865546218487	2.0855926409520213	1.4441762396973823	1.4727512365642967e-45	4.962288016479742e-41
Neut	ENSG00000142669	113.0	97.0	0.8151260504201681	0.9908299112307052	0.41412610377927284	5.448691008128051e-10	1.8358819482786655e-05
Neut	ENSG00000065978	85.0	105.0	0.8823529411764706	1.1936326049112964	0.5013682151732314	5.841096230595812e-14	1.9680989639369527e-09
Neut	ENSG00000117450	169.0	80.0	0.6722689075630253	0.6566103277336302	0.41369260822517984	4.05116162171498e-12	1.3649983968206453e-07
Neut	ENSG00000143110	202.0	76.0	0.6386554621848739	0.5681421094816355	0.40687330637716773	2.42183386686138e-13	8.160127031002733e-09
Neut	ENSG00000163131	205.0	75.0	0.6302521008403361	0.5489988781505608	0.30026139687339226	4.068411230347731e-09	0.00013708104799533646
Neut	ENSG00000197747	103.0	99.0	0.8319327731092437	1.0830252467513943	0.4127005023732775	4.2292488569904756e-10	1.4250031098743708e-05
Neut	ENSG00000163191	59.0	110.0	0.9243697478991597	1.3924004282834863	0.8010915736267993	8.239843560966318e-28	2.776332889431991e-23
Neut	ENSG00000163220	46.0	97.0	0.8151260504201681	1.49287056856368	1.3848365539713299	1.5411234984780487e-28	5.192661515771937e-24
Neut	ENSG00000143546	97.0	74.0	0.6218487394957983	1.1071854294776224	1.0322468667724438	7.359944226863739e-19	2.4798596077994683e-14
Neut	ENSG00000197956	22.0	115.0	0.9663865546218487	1.9168628355651622	0.8054542248119103	5.260342168732941e-21	1.772419690332877e-16
Neut	ENSG00000196154	17.0	113.0	0.9495798319327731	2.1091117689466596	0.9540740741673535	4.172146052204336e-25	1.405762890829729e-20
Neut	ENSG00000158869	88.0	105.0	0.8823529411764706	1.1673341673202042	0.5831441473696979	1.689948265883421e-16	5.694111687067599e-12
Neut	ENSG00000203747	264.0	66.0	0.5546218487394958	0.43049385631877674	0.37237227811383283	1.717625690915307e-14	5.787368002970035e-10
Neut	ENSG00000135821	144.0	88.0	0.7394957983193278	0.8425498220493198	0.6002579426848541	4.3209591354772943e-19	1.4559039711077197e-14
Neut	ENSG00000138061	368.0	46.0	0.3865546218487395	0.3052033539958188	0.279793507087675	6.359195731570461e-10	2.142667409795351e-05
Neut	ENSG00000143933	66.0	107.0	0.8991596638655462	1.365582222550426	0.506009767216946	4.33546377685215e-13	1.4607911649725634e-08
Neut	ENSG00000034510	8.0	119.0	1.0	2.758370394703672	0.7692683057707033	1.5375739662373468e-34	5.1807017218401166e-30
Neut	ENSG00000118640	123.0	94.0	0.7899159663865546	0.9418304002611148	0.5083140488852418	5.320527411981044e-15	1.7926985061928929e-10
Neut	ENSG00000019169	137.0	88.0	0.7394957983193278	0.8638799540114009	0.8315048985728916	1.1944032476592505e-22	4.0244223026630785e-18
Neut	ENSG00000150540	343.0	54.0	0.453781512605042	0.32714711881601166	0.23226626841711734	3.771194845222841e-08	0.001270666391149384
Neut	ENSG00000138449	184.0	64.0	0.5378151260504201	0.6217446470867058	0.40341389221475565	7.073573614778647e-09	0.00023833698937635172
Neut	ENSG00000115414	208.0	56.0	0.47058823529411764	0.5398714090804735	0.5191862865383483	1.4095657817796178e-11	4.7493909451282444e-07
Neut	ENSG00000233276	105.0	100.0	0.8403361344537815	1.07707770751188	0.5491391889766851	7.743728626008673e-15	2.609171923247362e-10
Neut	ENSG00000067560	193.0	76.0	0.6386554621848739	0.5922011451272662	0.29035071854353417	6.459232983602243e-08	0.0021763739614949398
Neut	ENSG00000168214	259.0	64.0	0.5378151260504201	0.4386930662107406	0.2489902070161887	3.959944122440206e-07	0.013342635726150031
Neut	ENSG00000164111	235.0	67.0	0.5630252100840336	0.46390145048600184	0.23557914858435763	1.4158995270139205e-06	0.047707318663207036
Neut	ENSG00000153071	212.0	67.0	0.5630252100840336	0.5198681183022332	0.3056027752196143	4.7784087964334825e-08	0.0016100370598702977
Neut	ENSG00000250722	58.0	103.0	0.865546218487395	1.3951322563979174	0.44064731938964397	6.680660161999137e-08	0.0022509816349839894
Neut	ENSG00000120708	287.0	58.0	0.48739495798319327	0.3924920344574299	0.292105563022735	2.5890817903928655e-09	8.723652184549721e-05
Neut	ENSG00000170458	175.0	78.0	0.6554621848739496	0.6450577015785605	0.3635216608176938	1.7938646893902023e-09	6.0442476844313474e-05
Neut	ENSG00000204482	196.0	69.0	0.5798319327731093	0.5844135785792953	0.4556745562832943	8.96206706183418e-14	3.0196788758144086e-09
Neut	ENSG00000204472	38.0	111.0	0.9327731092436975	1.5928465477952833	1.036965872647719	6.602245346633385e-34	2.2245605470946527e-29
Neut	ENSG00000166278	415.0	43.0	0.36134453781512604	0.2633681245247843	0.2341758864513959	8.314457108480518e-08	0.0028014731781314255
Neut	ENSG00000136238	157.0	89.0	0.7478991596638656	0.7350040568163564	0.36982094998385057	9.631616200003825e-11	3.245276762429289e-06
Neut	ENSG00000158517	269.0	52.0	0.4369747899159664	0.4269347416912113	0.3348396048632659	2.4057948860477193e-09	8.106085289049186e-05
Neut	ENSG00000106211	160.0	81.0	0.680672268907563	0.6962584390600142	0.4030671789334413	5.70485535599591e-10	1.9221939636492618e-05
Neut	ENSG00000004799	48.0	108.0	0.907563025210084	1.4849102957524025	0.9627832323295232	1.2650098621318387e-26	4.262324229467017e-22
Neut	ENSG00000164713	304.0	55.0	0.46218487394957986	0.37717864523160693	0.2523769682934226	1.0338024142956697e-07	0.0034832938547278295
Neut	ENSG00000130429	156.0	85.0	0.7142857142857143	0.7525123380957167	0.3390138781140724	1.3555301360385842e-08	0.00045673232403684055
Neut	ENSG00000130066	67.0	104.0	0.8739495798319328	1.3564226223927247	0.5189221988282555	4.855977663991786e-13	1.6361731141053927e-08
Neut	ENSG00000165168	256.0	63.0	0.5294117647058824	0.4408257106351153	0.3603095606241933	6.93449334553017e-12	2.3365081878429357e-07
Neut	ENSG00000102265	96.0	101.0	0.8487394957983193	1.115589490667881	0.5840518709900485	1.5519390627517603e-15	5.229103478035781e-11
Neut	ENSG00000155659	218.0	69.0	0.5798319327731093	0.4956127146552304	0.31710965009179726	2.1621535860832507e-09	7.285160292948905e-05
Neut	ENSG00000196924	480.0	45.0	0.37815126050420167	0.23336878163343253	0.17409750642362437	6.464749078025003e-07	0.021782325543497447
Neut	ENSG00000164733	99.0	101.0	0.8487394957983193	1.1047811862900496	0.7683665468169874	1.637253102618634e-24	5.516560603963226e-20
Neut	ENSG00000137575	164.0	85.0	0.7142857142857143	0.6833355824361895	0.27542443667656674	8.765193550213388e-07	0.02953344314808899
Neut	ENSG00000197353	547.0	30.0	0.25210084033613445	0.2097332884474163	0.20566343573949375	3.0187041924771476e-07	0.010171221906132502
Neut	ENSG00000107372	284.0	58.0	0.48739495798319327	0.3929555275107069	0.22609288178127343	5.00557817977615e-07	0.016865795118937762
Neut	ENSG00000165092	261.0	62.0	0.5210084033613446	0.43560459993402206	0.37934010403990753	1.6003889452409365e-12	5.392350512094812e-08
Neut	ENSG00000135047	342.0	51.0	0.42857142857142855	0.3276571198408372	0.2198669042838276	6.450668051653716e-07	0.02173488093324203
Neut	ENSG00000177700	186.0	77.0	0.6470588235294118	0.6157179868143597	0.32515520044075596	2.130461819926948e-08	0.0007178378056061859
Neut	ENSG00000133800	154.0	90.0	0.7563025210084033	0.7703270933992937	0.5456813751466958	2.5808799581504914e-18	8.696016930992265e-14
Neut	ENSG00000066336	354.0	53.0	0.44537815126050423	0.31924078637363695	0.2144429629699393	9.706571865336437e-08	0.003270532324306459
Neut	ENSG00000110077	119.0	94.0	0.7899159663865546	0.9651184158756947	0.5690252404875006	1.8199345470289121e-16	6.132087462759216e-12
Neut	ENSG00000167996	4.0	119.0	1.0	3.551634931534853	1.3366661999634784	3.337234130460185e-51	1.1244476679172548e-46
Neut	ENSG00000245532	102.0	96.0	0.8067226890756303	1.0842597791607234	0.44017702816661286	7.341277605298945e-09	0.00024735700763294264
Neut	ENSG00000084234	251.0	67.0	0.5630252100840336	0.44682953857724034	0.2603087497478177	4.012434931423542e-08	0.001351949825793848
Neut	ENSG00000026025	107.0	101.0	0.8487394957983193	1.0697519662099817	0.31568788024299166	2.0049012760559822e-07	0.0067553143595430265
Neut	ENSG00000197746	55.0	106.0	0.8907563025210085	1.4251316685115683	0.9283365467872403	5.177608395117408e-25	1.7445433726508595e-20
Neut	ENSG00000107798	289.0	56.0	0.47058823529411764	0.39208434219221544	0.2641845841130787	4.574828524661178e-08	0.0015414427230993372
Neut	ENSG00000177575	265.0	64.0	0.5378151260504201	0.4301615535303729	0.2733770097564815	4.817159013752567e-09	0.000162309355809379
Neut	ENSG00000175899	376.0	48.0	0.40336134453781514	0.29739317377102326	0.19671372920770475	1.4733167780529252e-06	0.04964193551971526
Neut	ENSG00000090382	173.0	72.0	0.6050420168067226	0.6476832761640647	0.38967638945554106	1.1700416165972816e-08	0.00039423382229628805
Neut	ENSG00000178695	329.0	54.0	0.453781512605042	0.33979878354087795	0.22295271605053502	1.1114858044734905e-07	0.003745040269592979
Neut	ENSG00000129538	20.0	114.0	0.957983193277311	1.9744183568932427	0.9871770335183732	2.7358989718816414e-23	9.218337995858003e-19
Neut	ENSG00000185650	207.0	72.0	0.6050420168067226	0.5424060577566793	0.3483451105138844	8.176337784979701e-10	2.7549352532710604e-05
Neut	ENSG00000119655	80.0	106.0	0.8907563025210085	1.2512430447734488	0.6383715031250425	6.995991451915374e-19	2.3572293598083662e-14
Neut	ENSG00000140264	37.0	113.0	0.9495798319327731	1.6342484035788543	0.6775335220125701	9.553682978902426e-23	3.219017942911383e-18
Neut	ENSG00000176046	166.0	76.0	0.6386554621848739	0.669924727171348	0.533357491758178	7.782332861480941e-14	2.622179234347388e-09
Neut	ENSG00000103490	283.0	65.0	0.5462184873949579	0.39336554765598475	0.21912596462017314	3.722087034258297e-07	0.012541200053229905
Neut	ENSG00000125148	94.0	84.0	0.7058823529411765	1.1368273132857978	0.475754787847666	3.6314159461844567e-07	0.012235692889073908
Neut	ENSG00000129226	163.0	90.0	0.7563025210084033	0.6859559032105657	0.4181222024843706	8.325515935193993e-14	2.805199339204264e-09
Neut	ENSG00000184060	558.0	40.0	0.33613445378151263	0.20717694583631804	0.1607231288883853	7.950308113990949e-07	0.026787768159281102
Neut	ENSG00000030582	167.0	77.0	0.6470588235294118	0.6601622287089205	0.44547572738715185	1.5207009125623193e-12	5.1238496547874785e-08
Neut	ENSG00000101439	9.0	118.0	0.9915966386554622	2.695173387561281	1.5072137563961545	1.1302407131171208e-43	3.808233058776827e-39
Neut	ENSG00000101347	364.0	53.0	0.44537815126050423	0.3080911009843288	0.20195413244478727	5.889308838094953e-07	0.019843437199077135
Neut	ENSG00000100979	147.0	89.0	0.7478991596638656	0.8093520156115126	0.5935227839428837	1.6942841295060853e-15	5.708720945957804e-11
Neut	ENSG00000101160	141.0	93.0	0.7815126050420168	0.8532367303770004	0.7004028746519803	1.1636224609658763e-21	3.920709519978424e-17
Neut	ENSG00000124172	77.0	109.0	0.9159663865546218	1.2706239310429215	0.37819197454896125	6.939175605268235e-10	2.338085828439079e-05
Neut	ENSG00000197766	52.0	104.0	0.8739495798319328	1.4740807713461004	0.7353695023641521	1.3983811260423535e-15	4.711705366087106e-11
Neut	ENSG00000167468	188.0	80.0	0.6722689075630253	0.6139249627639094	0.26303534954219693	2.3529483760460035e-07	0.007928024258249403
Neut	ENSG00000104904	76.0	104.0	0.8739495798319328	1.2854518506793444	0.44408236411122737	5.761887493443783e-12	1.9414103720409483e-07
Neut	ENSG00000011600	29.0	114.0	0.957983193277311	1.7877766263462689	0.957291755299478	1.7305959661673688e-30	5.831070048404333e-26
Neut	ENSG00000126247	560.0	41.0	0.3445378151260504	0.20602050057019608	0.16706254080293143	1.7432362410225597e-07	0.0058736601905014126
Neut	ENSG00000090013	179.0	81.0	0.680672268907563	0.6383488746834839	0.3472493765574829	1.771831848261583e-09	5.9700102295325776e-05
Neut	ENSG00000130203	162.0	56.0	0.47058823529411764	0.6895568703858702	0.5283357176772117	7.807666271310738e-09	0.000263071507345544
Neut	ENSG00000130208	341.0	40.0	0.33613445378151263	0.3291887280700222	0.2627698994536547	2.8290553780246916e-07	0.009532219190716396
Neut	ENSG00000042753	210.0	75.0	0.6302521008403361	0.5386352773370381	0.3592241472502803	1.1848687095927946e-11	3.992296630101962e-07
Neut	ENSG00000142227	81.0	104.0	0.8739495798319328	1.2495067988322326	0.7699889620236083	4.052982036422669e-23	1.3656117673522541e-18
Neut	ENSG00000087086	0.0	119.0	1.0	4.486199025148354	2.122444893942684	6.640147465888376e-51	2.2373312871564293e-46
Neut	ENSG00000104870	139.0	95.0	0.7983193277310925	0.8588238431157519	0.38222361384662196	7.005130549301739e-10	2.360308687281728e-05
Neut	ENSG00000093010	392.0	48.0	0.40336134453781514	0.2796606792703891	0.19168251948160525	2.1053507969344236e-07	0.007093768975190847
Neut	ENSG00000100292	486.0	36.0	0.3025210084033613	0.23217724267684742	0.1908949872754599	5.450354369905514e-07	0.01836442401395964
Neut	ENSG00000100300	150.0	85.0	0.7142857142857143	0.7879428721701216	0.4670006267480819	2.0258683027346223e-13	6.8259606592340365e-09
Neut	ENSG00000160213	143.0	93.0	0.7815126050420168	0.8482898457439578	0.4842465748573189	2.6040440172135642e-14	8.774065911599383e-10
Neut	ENSG00000198763	7.0	118.0	0.9915966386554622	2.8064473207748586	0.5263349120989593	5.615097956356013e-07	0.01891951105414595
Neut	ENSG00000198804	1.0	117.0	0.9831932773109243	3.736854937758934	0.7089511716978247	8.471008114566866e-08	0.00285422147412216
Neut	ENSG00000198712	10.0	117.0	0.9831932773109243	2.61878385425891	0.5258191568214627	1.2002072260486541e-06	0.04043978227448335
Neut	ENSG00000198840	15.0	116.0	0.9747899159663865	2.3110319342683217	0.533746927505337	3.9694056035741447e-07	0.013374515240682724
Neut	ENSG00000198786	120.0	95.0	0.7983193277310925	0.9618777905648337	0.3899217852236707	4.2580228531666966e-07	0.014346982201459867
