resource	label_basis	profile_idx	normalized_cell_type	cell_type	context_uid	comparison_context	n_local_markers	n_comparison_profiles	observed_global_recovery
LLMarkers	reported label	1468	MAC 2	MAC2	hca|0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca|0099_10.1126_sciimmunol.abl9165_5f9974d5f2	3	4	1.0
LLMarkers	reported label	1477	B CELL	B CELL	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	2	29	1.0
LLMarkers	reported label	1478	CD 4 T CELL	CD4+ T CELL	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	4	16	0.75
LLMarkers	reported label	1479	CD 8 T CELL	CD8+ T CELL	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	4	14	0.5
LLMarkers	reported label	1480	MONOCYTE	MONOCYTE	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	5	23	0.6
LLMarkers	reported label	1481	PLASMA CELL	PLASMA CELL	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	hca|0100_10.1038_s41467-021-22804-x_e7667133b9	12	15	0.5
LLMarkers	reported label	1485	PERICYTE	PERICYTE	hca|0101_10.1038_s41467-020-15647-5_d22ec8f4b6	hca|0101_10.1038_s41467-020-15647-5_d22ec8f4b6	3	13	1.0
LLMarkers	reported label	1490	GOBLET CELL	GOBLET CELL	hca|0102_10.1038_s41586-019-0992-y_40614812e9	hca|0102_10.1038_s41586-019-0992-y_40614812e9	7	7	0.42857142857142855
LLMarkers	reported label	1492	CELL	Α CELL	hca|0103_10.1172_jci.insight.151621_2faf375c31	hca|0103_10.1172_jci.insight.151621_2faf375c31	9	17	0.4444444444444444
LLMarkers	reported label	1493	CELL	Β CELL	hca|0103_10.1172_jci.insight.151621_2faf375c31	hca|0103_10.1172_jci.insight.151621_2faf375c31	15	17	0.4
LLMarkers	reported label	1496	ENDOTHELIAL	ENDOTHELIAL	hca|0105_10.1038_s41563-020-00853-9_ec3e5ef313	hca|0105_10.1038_s41563-020-00853-9_ec3e5ef313	3	4	0.6666666666666666
LLMarkers	reported label	1497	PODOCYTE	PODOCYTE	hca|0105_10.1038_s41563-020-00853-9_ec3e5ef313	hca|0105_10.1038_s41563-020-00853-9_ec3e5ef313	3	6	1.0
LLMarkers	reported label	1503	MYOFIBROBLASTS	MYOFIBROBLASTS	hca|0106_10.1101_585901_f6794b9c1b	hca|0106_10.1101_585901_f6794b9c1b	5	4	0.4
LLMarkers	reported label	1508	MACROPHAGE	MACROPHAGE	hca|0108_10.1038_s41598-017-14676-3_ca30704700	hca|0108_10.1038_s41598-017-14676-3_ca30704700	5	28	0.4
LLMarkers	reported label	1511	T CELL	T CELL	hca|0108_10.1038_s41598-017-14676-3_ca30704700	hca|0108_10.1038_s41598-017-14676-3_ca30704700	3	37	0.6666666666666666
LLMarkers	reported label	1519	CDC 1	CDC1	hca|0109_10.7554_elife.91792.1_056dda27be	hca|0109_10.7554_elife.91792.1_056dda27be	3	10	1.0
LLMarkers	reported label	1520	CDC 2	CDC2	hca|0109_10.7554_elife.91792.1_056dda27be	hca|0109_10.7554_elife.91792.1_056dda27be	4	8	1.0
LLMarkers	reported label	1527	MACROPHAGES	MACROPHAGES	hca|0109_10.7554_elife.91792.1_056dda27be	hca|0109_10.7554_elife.91792.1_056dda27be	4	5	0.5
LLMarkers	reported label	1529	MYOFIBROBLASTS	MYOFIBROBLASTS	hca|0109_10.7554_elife.91792.1_056dda27be	hca|0109_10.7554_elife.91792.1_056dda27be	2	4	1.0
LLMarkers	reported label	1530	NK CELLS	NK CELLS	hca|0109_10.7554_elife.91792.1_056dda27be	hca|0109_10.7554_elife.91792.1_056dda27be	2	4	0.5
LLMarkers	reported label	1533	PERICYTES	PERICYTES	hca|0109_10.7554_elife.91792.1_056dda27be	hca|0109_10.7554_elife.91792.1_056dda27be	3	4	0.3333333333333333
LLMarkers	reported label	1534	T CELLS	T CELLS	hca|0109_10.7554_elife.91792.1_056dda27be	hca|0109_10.7554_elife.91792.1_056dda27be	5	4	0.6
LLMarkers	reported label	1543	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0111_10.1038_s41586-020-2157-4_a7b8710c09	hca|0111_10.1038_s41586-020-2157-4_a7b8710c09	1	27	1.0
LLMarkers	reported label	1551	MEMORY B CELL	MEMORY B CELL	hca|0113_10.1101_2021.04.28.441762_c83625bbe4	hca|0113_10.1101_2021.04.28.441762_c83625bbe4	3	4	0.6666666666666666
LLMarkers	reported label	1574	FB 1	FB1	hca|0123_10.1371_journal.pone.0267704_5a8157f0f3	hca|0123_10.1371_journal.pone.0267704_5a8157f0f3	7	5	0.14285714285714285
LLMarkers	reported label	1589	FB 1	FB1	hca|0124_10.1126_science.aba6500_a77c502bf7	hca|0124_10.1126_science.aba6500_a77c502bf7	2	5	0.0
LLMarkers	reported label	1590	FB 2	FB2	hca|0124_10.1126_science.aba6500_a77c502bf7	hca|0124_10.1126_science.aba6500_a77c502bf7	3	4	0.0
LLMarkers	reported label	1596	MAC 2	MAC2	hca|0124_10.1126_science.aba6500_a77c502bf7	hca|0124_10.1126_science.aba6500_a77c502bf7	2	4	0.5
LLMarkers	reported label	1602	TREG	TREG	hca|0124_10.1126_science.aba6500_a77c502bf7	hca|0124_10.1126_science.aba6500_a77c502bf7	3	14	1.0
LLMarkers	reported label	1606	MELANOCYTE	MELANOCYTE	hca|0125_10.1016_j.celrep.2023.111994_fd20125b65	hca|0125_10.1016_j.celrep.2023.111994_fd20125b65	3	6	1.0
LLMarkers	reported label	1611	ENDOTHELIAL	ENDOTHELIAL	hca|0128_10.1016_j.devcel.2020.07.023_7908e44bb1	hca|0128_10.1016_j.devcel.2020.07.023_7908e44bb1	2	4	0.5
LLMarkers	reported label	1616	BASAL CELL	BASAL CELL	hca|0132_10.1038_s41467-020-16239-z_001d78a35b	hca|0132_10.1038_s41467-020-16239-z_001d78a35b	2	6	0.5
LLMarkers	reported label	1633	FIBROBLAST	FIBROBLAST	hca|0137_10.1084_jem.20221350_7ac74dedfd	hca|0137_10.1084_jem.20221350_7ac74dedfd	3	28	1.0
LLMarkers	reported label	1634	CDC 1	CDC1	hca|0139_10.1038_s41590-020-0602-z_71058e050d	hca|0139_10.1038_s41590-020-0602-z_71058e050d	5	10	0.8
LLMarkers	reported label	1645	CD 4 T CELL	CD4+ T CELL	hca|0140_10.1101_2021.03.01.21252411_572fc1288d	hca|0140_10.1101_2021.03.01.21252411_572fc1288d	3	16	1.0
LLMarkers	reported label	1646	DC	DC	hca|0140_10.1101_2021.03.01.21252411_572fc1288d	hca|0140_10.1101_2021.03.01.21252411_572fc1288d	4	4	0.0
LLMarkers	reported label	1651	T CELL	T CELL	hca|0142_10.1016_j.immuni.2023.01.032_b86bd8b65d	hca|0142_10.1016_j.immuni.2023.01.032_b86bd8b65d	2	37	0.0
LLMarkers	reported label	1664	ADIPOCYTE	ADIPOCYTE	hca|0148_10.1113_jp287812_fd3137bc12	hca|0148_10.1113_jp287812_fd3137bc12	3	4	0.6666666666666666
LLMarkers	reported label	1665	B CELL	B CELL	hca|0148_10.1113_jp287812_fd3137bc12	hca|0148_10.1113_jp287812_fd3137bc12	3	29	0.6666666666666666
LLMarkers	reported label	1669	DENDRITIC CELL	DENDRITIC CELL	hca|0148_10.1113_jp287812_fd3137bc12	hca|0148_10.1113_jp287812_fd3137bc12	2	6	0.0
LLMarkers	reported label	1675	FIBROBLAST	FIBROBLAST	hca|0148_10.1113_jp287812_fd3137bc12	hca|0148_10.1113_jp287812_fd3137bc12	1	28	1.0
LLMarkers	reported label	1678	MACROPHAGE	MACROPHAGE	hca|0148_10.1113_jp287812_fd3137bc12	hca|0148_10.1113_jp287812_fd3137bc12	3	28	1.0
LLMarkers	reported label	1686	PERICYTE	PERICYTE	hca|0148_10.1113_jp287812_fd3137bc12	hca|0148_10.1113_jp287812_fd3137bc12	3	13	0.3333333333333333
LLMarkers	reported label	1688	T CELL	T CELL	hca|0148_10.1113_jp287812_fd3137bc12	hca|0148_10.1113_jp287812_fd3137bc12	5	37	0.4
LLMarkers	reported label	1694	FIBROBLAST	FIBROBLAST	hca|0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca|0149_10.1038_s41368-023-00238-z_c77e60a0ab	3	28	0.3333333333333333
LLMarkers	reported label	1701	MYOFIBROBLASTS	MYOFIBROBLASTS	hca|0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca|0149_10.1038_s41368-023-00238-z_c77e60a0ab	1	4	0.0
LLMarkers	reported label	1705	CD 8 T CELL	CD8+ T CELL	hca|0151_10.1038_s41586-022-04718-w_1bf3167cbc	hca|0151_10.1038_s41586-022-04718-w_1bf3167cbc	2	14	0.5
LLMarkers	reported label	1714	CELL	Α-CELL	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	12	14	0.5833333333333334
LLMarkers	reported label	1715	CELL	Β-CELL	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	14	14	0.6428571428571429
LLMarkers	reported label	1716	CELL	Γ-CELL	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	6	14	0.3333333333333333
LLMarkers	reported label	1717	CELL	Δ-CELL	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	10	14	0.4
LLMarkers	reported label	1718	CELL	Ε-CELL	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	hca|0155_10.1038_s41467-022-29588-8_ec4c5a4a22	6	14	0.0
LLMarkers	reported label	1719	CD 4 T CELL	CD4+ T CELL	hca|0157_10.1126_science.abg0928_3795ca9b86	hca|0157_10.1126_science.abg0928_3795ca9b86	5	16	0.0
LLMarkers	reported label	1720	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0158_10.2337_db21-0830_d021248f76	hca|0158_10.2337_db21-0830_d021248f76	3	27	1.0
LLMarkers	reported label	1725	MAST CELL	MAST CELL	hca|0158_10.2337_db21-0830_d021248f76	hca|0158_10.2337_db21-0830_d021248f76	3	14	1.0
LLMarkers	reported label	1726	MELANOCYTE	MELANOCYTE	hca|0158_10.2337_db21-0830_d021248f76	hca|0158_10.2337_db21-0830_d021248f76	3	6	1.0
LLMarkers	reported label	1727	MYELOID CELL	MYELOID CELL	hca|0158_10.2337_db21-0830_d021248f76	hca|0158_10.2337_db21-0830_d021248f76	3	9	0.6666666666666666
LLMarkers	reported label	1730	SMOOTH MUSCLE CELL	SMOOTH MUSCLE CELL	hca|0158_10.2337_db21-0830_d021248f76	hca|0158_10.2337_db21-0830_d021248f76	2	8	0.5
LLMarkers	reported label	1731	T CELL	T CELL	hca|0158_10.2337_db21-0830_d021248f76	hca|0158_10.2337_db21-0830_d021248f76	3	37	0.6666666666666666
LLMarkers	reported label	1753	ACINAR CELL	ACINAR CELL	hca|0164_10.1177_00220345221147908_13bf485ac8	hca|0164_10.1177_00220345221147908_13bf485ac8	3	6	0.0
LLMarkers	reported label	1755	B CELL	B CELL	hca|0164_10.1177_00220345221147908_13bf485ac8	hca|0164_10.1177_00220345221147908_13bf485ac8	4	29	1.0
LLMarkers	reported label	1756	BASAL	BASAL	hca|0164_10.1177_00220345221147908_13bf485ac8	hca|0164_10.1177_00220345221147908_13bf485ac8	2	6	1.0
LLMarkers	reported label	1757	DUCTAL CELL	DUCTAL CELL	hca|0164_10.1177_00220345221147908_13bf485ac8	hca|0164_10.1177_00220345221147908_13bf485ac8	4	4	0.25
LLMarkers	reported label	1758	MONOCYTE	MONOCYTE	hca|0164_10.1177_00220345221147908_13bf485ac8	hca|0164_10.1177_00220345221147908_13bf485ac8	3	23	0.3333333333333333
LLMarkers	reported label	1761	T CELL	T CELL	hca|0164_10.1177_00220345221147908_13bf485ac8	hca|0164_10.1177_00220345221147908_13bf485ac8	3	37	1.0
LLMarkers	reported label	1763	CLUSTER 1	CLUSTER 1	hca|0165_10.1111_cpr.13557_b323e8d65a	hca|0165_10.1111_cpr.13557_b323e8d65a	4	13	0.0
LLMarkers	reported label	1764	CLUSTER 4	CLUSTER 4	hca|0165_10.1111_cpr.13557_b323e8d65a	hca|0165_10.1111_cpr.13557_b323e8d65a	8	10	0.0
LLMarkers	reported label	1765	CLUSTER 5	CLUSTER 5	hca|0165_10.1111_cpr.13557_b323e8d65a	hca|0165_10.1111_cpr.13557_b323e8d65a	4	8	0.0
LLMarkers	reported label	1783	MESENCHYMAL	MESENCHYMAL	hca|0169_10.1038_s41586-022-04541-3_a47d9e6ca0	hca|0169_10.1038_s41586-022-04541-3_a47d9e6ca0	3	6	0.6666666666666666
LLMarkers	reported label	1786	MELANOCYTE	MELANOCYTE	hca|0170_10.1038_s41556-021-00740-8_a1434832b6	hca|0170_10.1038_s41556-021-00740-8_a1434832b6	20	6	0.25
LLMarkers	reported label	1792	ADIPOCYTE	ADIPOCYTE	hca|0174_10.1038_s41588-024-02048-3_7311b9bde5	hca|0174_10.1038_s41588-024-02048-3_7311b9bde5	4	4	0.75
LLMarkers	reported label	1799	CD 8 T CELL	CD8+ T CELL	hca|0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	hca|0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	4	14	0.5
LLMarkers	reported label	1800	MYELOID CELL	MYELOID CELL	hca|0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	hca|0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	3	9	0.6666666666666666
LLMarkers	reported label	1801	CLUSTER 2	CLUSTER 2	hca|0182_10.1126_sciimmunol.abk1741_33c534a538	hca|0182_10.1126_sciimmunol.abk1741_33c534a538	3	18	0.6666666666666666
LLMarkers	reported label	1804	B CELL	B CELL	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	3	29	1.0
LLMarkers	reported label	1809	GOBLET CELL	GOBLET CELL	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	2	7	0.0
LLMarkers	reported label	1816	MACROPHAGE	MACROPHAGE	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	2	28	1.0
LLMarkers	reported label	1820	T CELL	T CELL	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	hca|0184_10.1016_j.cell.2021.07.023_f621bea088	3	37	1.0
LLMarkers	reported label	1821	FIBROBLAST	FIBROBLAST	hca|0185_10.1038_s41598-019-45842-4_2aeb7a4d45	hca|0185_10.1038_s41598-019-45842-4_2aeb7a4d45	10	28	0.7
LLMarkers	reported label	1822	BASAL CELL	BASAL CELL	hca|0186_10.1016_j.devcel.2020.01.033_6afe089f1e	hca|0186_10.1016_j.devcel.2020.01.033_6afe089f1e	5	6	0.2
LLMarkers	reported label	1835	T CELL	ΑΒ T CELL	hca|0190_10.1038_s41467-019-14118-w_eee71dc5ea	hca|0190_10.1038_s41467-019-14118-w_eee71dc5ea	4	37	0.75
LLMarkers	reported label	1842	AT 2	AT2	hca|0193_10.15252_emmm.202012871_3b35c5fb8f	hca|0193_10.15252_emmm.202012871_3b35c5fb8f	3	9	0.6666666666666666
LLMarkers	reported label	1843	PERICYTE	PERICYTE	hca|0193_10.15252_emmm.202012871_3b35c5fb8f	hca|0193_10.15252_emmm.202012871_3b35c5fb8f	6	13	0.3333333333333333
LLMarkers	reported label	1852	OPC	OPC	hca|0195_10.1038_nbt.4038_23df984b1c	hca|0195_10.1038_nbt.4038_23df984b1c	9	4	0.4444444444444444
LLMarkers	reported label	1856	EC	EC	hca|0197_10.3389_fmed.2022.869284_8494fa8c76	hca|0197_10.3389_fmed.2022.869284_8494fa8c76	6	6	0.0
LLMarkers	reported label	1857	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0197_10.3389_fmed.2022.869284_8494fa8c76	hca|0197_10.3389_fmed.2022.869284_8494fa8c76	7	27	0.2857142857142857
LLMarkers	reported label	1861	PC	PC	hca|0197_10.3389_fmed.2022.869284_8494fa8c76	hca|0197_10.3389_fmed.2022.869284_8494fa8c76	5	4	0.0
LLMarkers	reported label	1865	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0198_10.1038_s41467-021-27619-4_12529026b3	hca|0198_10.1038_s41467-021-27619-4_12529026b3	3	27	0.0
LLMarkers	reported label	1868	CLUSTER 2	CLUSTER 2	hca|0200_10.1242_dev.172361_e8969b05b0	hca|0200_10.1242_dev.172361_e8969b05b0	3	18	0.0
LLMarkers	reported label	1879	PODOCYTE	PODOCYTE	hca|0201_10.1038_s41467-019-13382-0_3e98068ead	hca|0201_10.1038_s41467-019-13382-0_3e98068ead	9	6	0.5555555555555556
LLMarkers	reported label	1882	FIBROBLAST	FIBROBLAST	hca|0205_10.1038_s41588-020-0636-z_f39ba80540	hca|0205_10.1038_s41588-020-0636-z_f39ba80540	3	28	1.0
LLMarkers	reported label	1883	PERICYTE	PERICYTE	hca|0205_10.1038_s41588-020-0636-z_f39ba80540	hca|0205_10.1038_s41588-020-0636-z_f39ba80540	1	13	1.0
LLMarkers	reported label	1886	CD 4 T CELL	CD4+ T CELL	hca|0207_10.1016_j.immuni.2020.11.017_b182001861	hca|0207_10.1016_j.immuni.2020.11.017_b182001861	3	16	1.0
LLMarkers	reported label	1888	DENDRITIC CELL	DENDRITIC CELL	hca|0207_10.1016_j.immuni.2020.11.017_b182001861	hca|0207_10.1016_j.immuni.2020.11.017_b182001861	3	6	0.0
LLMarkers	reported label	1892	MONOCYTE	MONOCYTE	hca|0207_10.1016_j.immuni.2020.11.017_b182001861	hca|0207_10.1016_j.immuni.2020.11.017_b182001861	3	23	0.6666666666666666
LLMarkers	reported label	1900	MACROPHAGE	MACROPHAGE	hca|0209_10.1126_scitranslmed.abe4282_13877fdeac	hca|0209_10.1126_scitranslmed.abe4282_13877fdeac	8	28	0.25
LLMarkers	reported label	1905	ENTEROCYTE	ENTEROCYTE	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	5	5	0.6
LLMarkers	reported label	1906	ENTEROENDOCRINE CELL	ENTEROENDOCRINE CELL	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	5	6	0.4
LLMarkers	reported label	1908	FIBROBLAST	FIBROBLAST	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	3	28	1.0
LLMarkers	reported label	1912	TUFT CELL	TUFT CELL	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	hca|0210_10.1016_j.stem.2020.11.008_213dabcee4	3	4	0.6666666666666666
LLMarkers	reported label	1918	HSC	HSC	hca|0212_10.1038_s41586-022-04571-x_30a05d7904	hca|0212_10.1038_s41586-022-04571-x_30a05d7904	23	4	0.08695652173913043
LLMarkers	reported label	1925	CD 4 T CELL	CD4+ T CELL	hca|0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca|0215_10.1038_s42003-020-01625-6_cc9e14f4ea	8	16	0.625
LLMarkers	reported label	1935	T CELL	T CELL	hca|0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca|0215_10.1038_s42003-020-01625-6_cc9e14f4ea	4	37	1.0
LLMarkers	reported label	1954	CD 4 T CELL	CD4+ T CELL	hca|0219_10.1016_j.cell.2020.06.026_35457f0d2b	hca|0219_10.1016_j.cell.2020.06.026_35457f0d2b	11	16	0.5454545454545454
LLMarkers	reported label	1955	HEPATOCYTE	HEPATOCYTE	hca|0220_10.1038_s42003-021-02562-8_904d08be85	hca|0220_10.1038_s42003-021-02562-8_904d08be85	4	4	0.5
LLMarkers	reported label	1974	MICROGLIA	MICROGLIA	hca|0223_10.1126_science.abo7257_14645ac97f	hca|0223_10.1126_science.abo7257_14645ac97f	3	17	0.0
LLMarkers	reported label	1978	EXCITATORY NEURON	EXCITATORY NEURON	hca|0226_10.1038_s41593-020-00764-7_dc0bba5691	hca|0226_10.1038_s41593-020-00764-7_dc0bba5691	3	4	0.6666666666666666
LLMarkers	reported label	1980	B CELL	B CELL	hca|0228_10.1128_mbio.02583-20_5085db2792	hca|0228_10.1128_mbio.02583-20_5085db2792	3	29	0.0
LLMarkers	reported label	1981	DENDRITIC CELL	DENDRITIC CELL	hca|0228_10.1128_mbio.02583-20_5085db2792	hca|0228_10.1128_mbio.02583-20_5085db2792	5	6	0.0
LLMarkers	reported label	1982	MACROPHAGE	MACROPHAGE	hca|0228_10.1128_mbio.02583-20_5085db2792	hca|0228_10.1128_mbio.02583-20_5085db2792	2	28	0.5
LLMarkers	reported label	1983	MEMORY B CELL	MEMORY B CELL	hca|0228_10.1128_mbio.02583-20_5085db2792	hca|0228_10.1128_mbio.02583-20_5085db2792	2	4	0.5
LLMarkers	reported label	1984	MONOCYTE	MONOCYTE	hca|0228_10.1128_mbio.02583-20_5085db2792	hca|0228_10.1128_mbio.02583-20_5085db2792	3	23	0.0
LLMarkers	reported label	1985	PLASMA CELL	PLASMA CELL	hca|0228_10.1128_mbio.02583-20_5085db2792	hca|0228_10.1128_mbio.02583-20_5085db2792	1	15	1.0
LLMarkers	reported label	1987	T CELL	T CELL	hca|0228_10.1128_mbio.02583-20_5085db2792	hca|0228_10.1128_mbio.02583-20_5085db2792	3	37	0.3333333333333333
LLMarkers	reported label	1988	B CELLS	B CELLS	hca|0229_10.15252_msb.20178041_0277072a61	hca|0229_10.15252_msb.20178041_0277072a61	4	4	0.5
LLMarkers	reported label	1994	T CELL	T CELL	hca|0229_10.15252_msb.20178041_0277072a61	hca|0229_10.15252_msb.20178041_0277072a61	4	37	0.75
LLMarkers	reported label	1998	CD 4 T CELL	CD4 + T CELL	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	5	16	0.4
LLMarkers	reported label	1999	CD 8 T CELL	CD8 + T CELL	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	8	14	0.625
LLMarkers	reported label	2004	MACROPHAGE	MACROPHAGE	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	13	28	0.38461538461538464
LLMarkers	reported label	2005	MEMORY B CELL	MEMORY B CELL	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	8	4	0.0
LLMarkers	reported label	2008	PLASMA CELL	PLASMA CELL	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	hca|0233_10.1038_s41590-025-02241-4_110ace5bba	4	15	0.25
LLMarkers	reported label	2027	FIBROBLAST	FIBROBLAST	hca|0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca|0239_10.1038_s41467-021-24607-6_2a0350c2e5	3	28	1.0
LLMarkers	reported label	2028	MYOFIBROBLAST	MYOFIBROBLAST	hca|0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca|0239_10.1038_s41467-021-24607-6_2a0350c2e5	7	7	0.0
LLMarkers	reported label	2029	PERICYTE	PERICYTE	hca|0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca|0239_10.1038_s41467-021-24607-6_2a0350c2e5	3	13	1.0
LLMarkers	reported label	2031	ADIPOCYTE	ADIPOCYTE	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	3	4	1.0
LLMarkers	reported label	2032	B CELL	B CELL	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	3	29	1.0
LLMarkers	reported label	2034	ENTEROENDOCRINE CELL	ENTEROENDOCRINE CELL	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	3	6	0.3333333333333333
LLMarkers	reported label	2036	FIBROBLAST	FIBROBLAST	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	3	28	0.3333333333333333
LLMarkers	reported label	2038	GOBLET CELL	GOBLET CELL	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	6	7	0.3333333333333333
LLMarkers	reported label	2042	MAST CELL	MAST CELL	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	3	14	1.0
LLMarkers	reported label	2044	PERICYTE	PERICYTE	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	3	13	0.6666666666666666
LLMarkers	reported label	2045	PLASMA CELL	PLASMA CELL	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	3	15	0.0
LLMarkers	reported label	2047	STEM CELL	STEM CELL	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	8	6	0.625
LLMarkers	reported label	2048	TUFT CELL	TUFT CELL	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca|0243_10.1038_s41586-023-05915-x_2f4aafa6a2	8	4	0.5
LLMarkers	reported label	2049	CD 8 T CELL	CD8+ T CELL	hca|0247_10.1038_s41591-018-0096-5_140f8f392a	hca|0247_10.1038_s41591-018-0096-5_140f8f392a	11	14	0.6363636363636364
LLMarkers	reported label	2053	BASAL	BASAL	hca|0251_10.1038_s41588-023-01298-x_c85e8d4857	hca|0251_10.1038_s41588-023-01298-x_c85e8d4857	3	6	0.0
LLMarkers	reported label	2054	FIBROBLASTS	FIBROBLASTS	hca|0251_10.1038_s41588-023-01298-x_c85e8d4857	hca|0251_10.1038_s41588-023-01298-x_c85e8d4857	6	5	0.0
LLMarkers	reported label	2056	PERICYTES	PERICYTES	hca|0251_10.1038_s41588-023-01298-x_c85e8d4857	hca|0251_10.1038_s41588-023-01298-x_c85e8d4857	7	4	0.14285714285714285
LLMarkers	reported label	2062	NK CELLS	NK CELLS	hca|0255_10.1183_13993003.02441-2018_9965f84ef5	hca|0255_10.1183_13993003.02441-2018_9965f84ef5	3	4	0.6666666666666666
LLMarkers	reported label	2066	CLUSTER 4	CLUSTER 4	hca|0259_10.1038_s41590-019-0425-y_86ec5764bb	hca|0259_10.1038_s41590-019-0425-y_86ec5764bb	2	10	0.0
LLMarkers	reported label	2067	CLUSTER 5	CLUSTER 5	hca|0259_10.1038_s41590-019-0425-y_86ec5764bb	hca|0259_10.1038_s41590-019-0425-y_86ec5764bb	1	8	0.0
LLMarkers	reported label	2068	CLUSTER 7	CLUSTER 7	hca|0259_10.1038_s41590-019-0425-y_86ec5764bb	hca|0259_10.1038_s41590-019-0425-y_86ec5764bb	1	4	1.0
LLMarkers	reported label	2096	EPITHELIAL CELL	EPITHELIAL CELL	hca|0264_10.1186_s13059-022-02677-z_ec9d743757	hca|0264_10.1186_s13059-022-02677-z_ec9d743757	3	6	1.0
LLMarkers	reported label	2097	FIBROBLAST	FIBROBLAST	hca|0264_10.1186_s13059-022-02677-z_ec9d743757	hca|0264_10.1186_s13059-022-02677-z_ec9d743757	2	28	0.5
